Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    3.330206E-05    -8.876668E-10
2.083333E-05    -4.073662E-04   2.401066E-10
4.166667E-05    2.373957E-04    -8.731149E-11
6.250000E-05    -1.410946E-04   -1.837179E-10
8.333333E-05    6.467770E-05    7.275958E-10
1.041667E-04    4.556778E-05    -1.467675E-10
1.250000E-04    -1.136887E-04   1.356966E-09
1.458333E-04    1.267745E-04    -8.536767E-10
1.666667E-04    -1.511419E-04   -6.621121E-10
1.875000E-04    1.345381E-04    6.548362E-10
2.083333E-04    -3.017850E-05   -1.205080E-11
2.291667E-04    -9.440273E-05   7.275958E-11
2.500000E-04    1.398209E-04    4.365575E-11
2.708333E-04    -1.830515E-04   -8.901636E-10
2.916667E-04    1.988278E-04    -2.582965E-10
3.125000E-04    -1.580687E-04   -6.803020E-10
3.333333E-04    5.949909E-05    -1.854298E-10
3.541667E-04    2.246052E-06    -2.273201E-10
3.750000E-04    -2.311426E-05   9.480164E-11
3.958333E-04    6.434202E-05    8.323123E-10
4.166667E-04    -8.625799E-05   -4.741856E-10
4.375000E-04    7.260685E-05    -3.520456E-10
4.583333E-04    -8.526933E-05   1.968609E-10
4.791667E-04    3.111493E-04    3.661875E-10
5.000000E-04    -3.873293E-04   5.081758E-10
5.208333E-04    3.116085E-04    8.731149E-10
5.416666E-04    -2.500943E-04   7.026285E-11
5.625000E-04    -1.783596E-05   5.789557E-10
5.833333E-04    2.172869E-04    7.498872E-10
6.041666E-04    -4.149309E-04   4.440476E-10
6.250000E-04    4.346047E-04    2.073648E-10
6.458333E-04    -3.997961E-04   -5.904938E-10
6.666667E-04    2.622538E-04    2.401066E-10
6.875000E-04    -1.932145E-05   -2.182787E-11
7.083333E-04    -4.825677E-06   1.571607E-09
7.291667E-04    8.440317E-05    6.366463E-11
7.500000E-04    -2.206627E-04   7.094059E-10
7.708333E-04    2.312535E-04    -4.014260E-10
7.916667E-04    -8.703147E-05   -7.312337E-10
8.125000E-04    -4.433619E-05   -6.353980E-10
8.333334E-04    9.686948E-06    1.109584E-09
8.541666E-04    -6.271704E-05   -2.473826E-10
8.750000E-04    1.575793E-04    8.481038E-11
8.958333E-04    -2.106835E-04   -3.601599E-10
9.166666E-04    1.521077E-04    -9.458745E-10
9.375000E-04    -1.225060E-04   -4.390542E-10
9.583333E-04    1.615136E-04    3.528839E-10
9.791667E-04    -1.625763E-04   -1.262379E-09
9.999999E-04    3.998326E-05    8.423971E-10
1.020833E-03    6.116382E-05    -5.571095E-11
1.041667E-03    -1.251257E-04   2.946763E-10
1.062500E-03    1.897386E-04    -8.979030E-10
1.083333E-03    -2.561737E-04   -1.530093E-10
1.104167E-03    1.925671E-04    5.625312E-10
1.125000E-03    -7.954871E-05   -7.831996E-10
1.145833E-03    -8.858109E-05   -1.237984E-10
1.166667E-03    2.185176E-04    4.729372E-11
1.187500E-03    -3.074820E-04   2.234496E-11
1.208333E-03    3.559823E-04    4.922684E-10
1.229167E-03    -3.482558E-04   -3.558442E-10
1.250000E-03    2.933085E-04    -5.852511E-10
1.270833E-03    -1.954860E-04   1.026124E-09
1.291667E-03    7.196066E-05    -4.720102E-10
1.312500E-03    2.662363E-05    8.242518E-11
1.333333E-03    -1.069552E-04   -5.249031E-10
1.354167E-03    1.617601E-04    2.548727E-10
1.375000E-03    -1.480928E-05   1.178170E-09
1.395833E-03    -4.903516E-05   -7.931329E-10
1.416667E-03    -9.925824E-05   9.187656E-11
1.437500E-03    6.985675E-05    -4.159779E-10
1.458333E-03    3.781000E-05    -5.665976E-10
1.479167E-03    -1.106822E-04   7.186431E-10
1.500000E-03    1.156771E-04    -8.279966E-10
1.520833E-03    -2.237725E-04   3.538110E-10
1.541667E-03    3.743735E-04    1.868968E-10
1.562500E-03    -2.306277E-04   3.798459E-11
1.583333E-03    1.536532E-04    9.132398E-10
1.604167E-03    -1.449836E-04   -5.565037E-10
1.625000E-03    6.700760E-05    -2.635041E-10
1.645833E-03    -3.500829E-05   3.576632E-10
1.666667E-03    -4.062825E-05   -8.659460E-10
1.687500E-03    5.068661E-05    7.717686E-10
1.708333E-03    -7.624005E-05   4.219319E-11
1.729167E-03    4.926233E-05    2.197764E-10
1.750000E-03    -1.519534E-05   5.546495E-10
1.770833E-03    -6.205638E-05   -6.785857E-10
1.791667E-03    2.415853E-04    4.272867E-11
1.812500E-03    -3.853541E-04   1.934906E-10
1.833333E-03    5.462155E-04    -2.660008E-10
1.854167E-03    -6.777428E-04   2.661966E-10
1.875000E-03    7.588883E-04    -4.345954E-10
1.895833E-03    -7.214731E-04   2.397517E-09
1.916667E-03    6.127224E-04    -3.168072E-09
1.937500E-03    -3.960287E-04   -2.451998E-09
1.958333E-03    2.090279E-04    1.583127E-09
1.979167E-03    1.126600E-04    -9.041357E-10
2.000000E-03    -2.130931E-04   1.556627E-09
2.020833E-03    8.538282E-05    -4.397671E-10
2.041667E-03    4.977500E-05    -6.569781E-11
2.062500E-03    -1.546680E-04   9.154152E-10
2.083333E-03    3.972627E-04    -9.156110E-10
2.104167E-03    -6.505710E-04   5.066597E-10
2.125000E-03    8.931022E-04    6.115017E-10
2.145833E-03    -9.160066E-04   -5.562719E-10
2.166667E-03    1.024843E-03    8.014261E-11
2.187500E-03    -1.047238E-03   -4.297986E-10
2.208333E-03    1.066834E-03    1.788936E-09
2.229167E-03    -9.286139E-04   4.029956E-10
2.250000E-03    8.567065E-04    -6.848855E-10
2.270833E-03    -7.499888E-04   8.941045E-10
2.291667E-03    6.419241E-04    5.679974E-10
2.312500E-03    -3.100224E-04   7.629046E-11
2.333333E-03    1.985966E-04    1.939388E-11
2.354167E-03    -4.800722E-04   -3.221218E-10
2.375000E-03    6.635191E-04    1.495512E-09
2.395833E-03    -8.947655E-04   -7.103330E-10
2.416667E-03    1.225811E-03    -5.989830E-10
2.437500E-03    -1.651597E-03   4.231868E-11
2.458333E-03    1.837934E-03    5.308863E-10
2.479167E-03    -1.915807E-03   -8.313317E-10
2.500000E-03    1.906022E-03    -1.734633E-10
2.520833E-03    -1.864681E-03   -1.069137E-09
2.541667E-03    1.823580E-03    5.706456E-10
2.562500E-03    -1.727008E-03   -6.071325E-10
2.583333E-03    1.668793E-03    5.810959E-10
2.604167E-03    -1.687995E-03   -1.059267E-11
2.625000E-03    1.821970E-03    -1.328058E-09
2.645833E-03    -1.856003E-03   -3.149345E-10
2.666667E-03    1.978025E-03    -6.621121E-10
2.687500E-03    -2.085299E-03   -5.966285E-10
2.708333E-03    2.357614E-03    -6.039045E-10
2.729167E-03    -2.532701E-03   -6.930350E-10
2.750000E-03    2.853435E-03    1.447916E-09
2.770833E-03    -3.144531E-03   5.135257E-10
2.791667E-03    3.507314E-03    5.638867E-10
2.812500E-03    -3.715089E-03   1.504055E-10
2.833333E-03    3.954728E-03    -2.373781E-10
2.854167E-03    -4.081209E-03   -6.475602E-10
2.875000E-03    4.168278E-03    -8.997176E-10
2.895833E-03    -4.231656E-03   -1.573426E-10
2.916667E-03    4.362783E-03    -6.330083E-10
2.937500E-03    -4.573921E-03   -6.282290E-10
2.958333E-03    4.812018E-03    8.185452E-10
2.979167E-03    -5.208193E-03   8.112693E-10
3.000000E-03    5.675655E-03    9.014706E-11
3.020833E-03    -6.253130E-03   3.256526E-10
3.041667E-03    6.885284E-03    1.984840E-10
3.062500E-03    -7.689467E-03   2.320458E-10
3.083333E-03    8.612549E-03    -1.289093E-09
3.104167E-03    -9.649463E-03   -1.846986E-10
3.125000E-03    1.097153E-02    7.516526E-10
3.145833E-03    -1.263017E-02   3.807394E-10
3.166667E-03    1.488610E-02    -5.934893E-11
3.187500E-03    -1.814916E-02   1.637090E-10
3.208333E-03    2.401366E-02    1.831045E-09
3.229167E-03    -3.082168E-02   2.780193E-11
3.250000E-03    1.622302E-01    3.860893E-10
3.270833E-03    1.465374E-01    -6.129780E-09
3.291667E-03    -1.438217E-01   1.284207E-09
3.312500E-03    5.090994E-02    -3.613012E-10
3.333333E-03    -5.218102E-02   7.275958E-10
3.354167E-03    1.009932E-01    6.948540E-10
3.375000E-03    -6.678540E-02   -3.321475E-09
3.395833E-03    -7.914444E-02   1.482476E-09
3.416667E-03    7.864718E-02    -8.367351E-11
3.437500E-03    -6.427891E-02   -7.724998E-10
3.458333E-03    -1.435346E-03   3.637979E-12
3.479167E-03    -3.053832E-03   -1.806827E-09
3.500000E-03    -2.532079E-02   1.651642E-09
3.520833E-03    5.774478E-02    -1.371518E-09
3.541667E-03    -8.725706E-02   1.102762E-10
3.562500E-03    1.887614E-02    1.218723E-10
3.583333E-03    3.120884E-02    -1.786248E-09
3.604167E-03    -5.693381E-02   3.235304E-09
3.625000E-03    4.815558E-02    -1.153239E-09
3.645833E-03    -3.930809E-02   9.313226E-10
