Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    -1.527133E-05   -4.292815E-10
2.083333E-05    -1.469357E-04   5.838956E-10
4.166667E-05    -1.961821E-04   -1.069566E-09
6.250000E-05    3.543003E-04    1.691660E-10
8.333333E-05    -4.191354E-04   -1.356394E-10
1.041667E-04    3.952973E-04    1.115290E-10
1.250000E-04    -3.303370E-04   -5.309307E-10
1.458333E-04    1.699283E-04    3.999635E-10
1.666667E-04    -1.308479E-06   -4.074536E-10
1.875000E-04    -1.676231E-04   -4.965841E-10
2.083333E-04    3.091065E-04    -2.000888E-10
2.291667E-04    -4.624265E-04   -1.946319E-10
2.500000E-04    5.123648E-04    6.753086E-10
2.708333E-04    -5.101384E-04   -6.195977E-10
2.916667E-04    4.438679E-04    6.569781E-11
3.125000E-04    -3.696401E-04   1.647432E-10
3.333333E-04    1.933655E-04    2.668208E-10
3.541667E-04    -2.429965E-05   -2.102180E-10
3.750000E-04    -1.600733E-04   -1.440640E-09
3.958333E-04    2.873893E-04    -7.718237E-11
4.166667E-04    -3.936773E-04   1.095032E-09
4.375000E-04    3.527741E-04    9.530074E-11
4.583333E-04    -1.752984E-04   3.138635E-11
4.791667E-04    1.756226E-04    -3.733563E-10
5.000000E-04    -2.037058E-04   1.625678E-10
5.208333E-04    7.319740E-05    -2.672844E-10
5.416666E-04    -1.063290E-04   1.160426E-09
5.625000E-04    4.042350E-05    -1.776903E-10
5.833333E-04    -2.372806E-05   -1.980416E-09
6.041666E-04    -6.850134E-05   5.104583E-10
6.250000E-04    8.087243E-05    -1.491785E-09
6.458333E-04    -2.013869E-04   -3.698255E-10
6.666667E-04    2.193183E-04    -3.274181E-11
6.875000E-04    -1.256074E-04   1.195076E-09
7.083333E-04    2.080113E-04    1.156877E-09
7.291667E-04    -3.405767E-04   5.184120E-10
7.500000E-04    1.190091E-04    -5.576449E-10
7.708333E-04    1.267317E-04    -1.372178E-10
7.916667E-04    -2.851848E-04   -2.888964E-11
8.125000E-04    3.665100E-04    2.835482E-10
8.333334E-04    -5.319243E-04   1.353328E-09
8.541666E-04    5.205425E-04    -5.984475E-10
8.750000E-04    -3.756184E-04   -5.602487E-10
8.958333E-04    8.598617E-05    -1.764420E-10
9.166666E-04    1.583738E-04    4.133741E-10
9.375000E-04    -4.087079E-04   -9.397398E-10
9.583333E-04    5.611984E-04    -5.454827E-10
9.791667E-04    -6.834417E-04   7.140780E-10
9.999999E-04    6.286413E-04    1.391420E-09
1.020833E-03    -5.024241E-04   -5.378502E-10
1.041667E-03    2.532318E-04    -8.826734E-10
1.062500E-03    -4.818691E-05   -1.401407E-09
1.083333E-03    -1.950598E-04   1.184518E-09
1.104167E-03    3.389865E-04    -1.164956E-10
1.125000E-03    -4.529504E-04   6.668914E-10
1.145833E-03    3.664207E-04    1.954535E-11
1.166667E-03    -2.835940E-04   -6.623263E-10
1.187500E-03    1.877827E-04    -3.716445E-10
1.208333E-03    -1.081977E-04   9.389374E-10
1.229167E-03    -8.596078E-06   -3.420235E-10
1.250000E-03    5.489064E-05    -4.620233E-10
1.270833E-03    -1.009607E-04   1.179846E-09
1.291667E-03    1.530118E-04    8.345932E-11
1.312500E-03    -2.578516E-04   -2.539272E-10
1.333333E-03    2.984401E-04    -9.227983E-10
1.354167E-03    -2.723635E-04   4.614527E-10
1.375000E-03    4.551563E-04    4.897717E-10
1.395833E-03    -6.998267E-04   -4.783942E-10
1.416667E-03    5.448128E-04    -1.008326E-09
1.437500E-03    -3.895996E-04   -6.761470E-10
1.458333E-03    2.896667E-04    -4.811151E-13
1.479167E-03    -1.787284E-04   6.526943E-11
1.500000E-03    -1.161513E-04   6.507699E-10
1.520833E-03    2.748839E-04    -5.402399E-10
1.541667E-03    -2.319258E-04   6.177787E-10
1.562500E-03    3.542929E-04    3.035570E-10
1.583333E-03    -4.331692E-04   3.190009E-10
1.604167E-03    2.452626E-04    -5.418447E-10
1.625000E-03    -1.287881E-04   2.487380E-10
1.645833E-03    -4.873922E-05   -4.803203E-10
1.666667E-03    2.379401E-04    7.176089E-10
1.687500E-03    -5.294600E-04   -1.296832E-09
1.708333E-03    6.895522E-04    5.186613E-10
1.729167E-03    -7.748950E-04   6.899676E-10
1.750000E-03    7.949507E-04    5.037881E-10
1.770833E-03    -7.313613E-04   2.854211E-10
1.791667E-03    5.362420E-04    -5.390634E-10
1.812500E-03    -2.934263E-04   -1.114219E-10
1.833333E-03    5.323420E-05    -4.070252E-10
1.854167E-03    1.990865E-04    6.952104E-10
1.875000E-03    -3.947173E-04   -3.756213E-10
1.895833E-03    4.603664E-04    3.985712E-11
1.916667E-03    -3.608188E-04   -1.797446E-09
1.937500E-03    2.094311E-04    -5.577520E-10
1.958333E-03    1.163932E-04    4.469007E-10
1.979167E-03    -3.391038E-04   -7.114926E-10
2.000000E-03    4.376603E-04    4.098433E-10
2.020833E-03    -7.002522E-04   3.136510E-10
2.041667E-03    9.102293E-04    -1.783680E-10
2.062500E-03    -9.994700E-04   4.022108E-10
2.083333E-03    9.753169E-04    1.186498E-09
2.104167E-03    -9.599809E-04   2.676029E-10
2.125000E-03    9.404119E-04    3.058044E-10
2.145833E-03    -8.154296E-04   -4.789649E-10
2.166667E-03    6.239041E-04    1.083796E-09
2.187500E-03    -4.256000E-04   8.674086E-11
2.208333E-03    3.182737E-04    3.370837E-10
2.229167E-03    -1.579044E-04   -1.573426E-10
2.250000E-03    2.327245E-05    -5.538647E-10
2.270833E-03    -2.038458E-05   1.136191E-09
2.291667E-03    2.174894E-04    -1.816848E-10
2.312500E-03    -2.762255E-04   5.537216E-10
2.333333E-03    2.820285E-04    1.104501E-09
2.354167E-03    -7.200132E-04   -1.482691E-09
2.375000E-03    1.120509E-03    -3.876589E-10
2.395833E-03    -1.333184E-03   -2.129288E-10
2.416667E-03    1.453671E-03    2.336950E-10
2.437500E-03    -1.772254E-03   5.367873E-12
2.458333E-03    1.900327E-03    5.282198E-10
2.479167E-03    -1.823562E-03   -3.758531E-10
2.500000E-03    1.679113E-03    -8.767881E-10
2.520833E-03    -1.603149E-03   -4.277838E-10
2.541667E-03    1.386830E-03    -1.249756E-10
2.562500E-03    -1.163986E-03   -7.840916E-10
2.583333E-03    1.008655E-03    1.061470E-09
2.604167E-03    -9.516093E-04   6.341496E-10
2.625000E-03    9.075560E-04    1.379721E-09
2.645833E-03    -1.004111E-03   -2.678413E-14
2.666667E-03    1.249969E-03    -1.437002E-09
2.687500E-03    -1.532343E-03   1.089575E-09
2.708333E-03    1.862330E-03    -5.020411E-10
2.729167E-03    -2.325560E-03   1.473381E-10
2.750000E-03    2.780546E-03    3.736776E-10
2.770833E-03    -3.168553E-03   -3.323044E-10
2.791667E-03    3.481304E-03    1.362637E-09
2.812500E-03    -3.782775E-03   -4.476856E-10
2.833333E-03    3.937975E-03    8.076313E-10
2.854167E-03    -3.936785E-03   -1.431545E-09
2.875000E-03    3.866424E-03    1.800800E-10
2.895833E-03    -3.771468E-03   3.128662E-10
2.916667E-03    3.612384E-03    -2.014977E-09
2.937500E-03    -3.491385E-03   -5.504761E-10
2.958333E-03    3.497297E-03    -9.602122E-10
2.979167E-03    -3.640957E-03   2.011230E-10
3.000000E-03    3.959345E-03    1.056262E-09
3.020833E-03    -4.481975E-03   -9.450897E-10
3.041667E-03    5.198015E-03    4.602043E-10
3.062500E-03    -6.067507E-03   -6.483450E-10
3.083333E-03    7.076752E-03    8.330971E-10
3.104167E-03    -8.051919E-03   1.121211E-09
3.125000E-03    9.227185E-03    -1.941683E-10
3.145833E-03    -1.057297E-02   2.864031E-11
3.166667E-03    1.194328E-02    -6.086837E-10
3.187500E-03    -1.358510E-02   1.209735E-09
