Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    -3.258054E-05   -3.565219E-10
2.083333E-05    -3.094958E-04   -3.456080E-10
4.166667E-05    1.980570E-04    4.729372E-11
6.250000E-05    -1.484522E-04   3.637979E-10
8.333333E-05    1.576058E-04    1.861611E-10
1.041667E-04    -3.516904E-05   2.097544E-10
1.250000E-04    6.656219E-05    4.299057E-10
1.458333E-04    -5.285439E-05   1.551148E-10
1.666667E-04    4.036507E-05    3.219611E-10
1.875000E-04    -2.462162E-05   2.073648E-10
2.083333E-04    -1.074164E-05   2.401066E-10
2.291667E-04    -2.397034E-05   -4.365575E-10
2.500000E-04    1.265578E-05    -5.456968E-11
2.708333E-04    -8.536881E-06   -2.603648E-11
2.916667E-04    -1.831190E-05   -6.485945E-11
3.125000E-04    7.047624E-06    -6.972436E-10
3.333333E-04    1.832982E-05    -5.689245E-10
3.541667E-04    2.990412E-05    -5.519386E-11
3.750000E-04    1.026282E-05    7.213539E-11
3.958333E-04    -8.396833E-06   -5.888079E-11
4.166667E-04    5.237035E-05    -3.889516E-10
4.375000E-04    -2.310994E-05   3.638514E-10
4.583333E-04    6.657525E-05    3.382249E-10
4.791667E-04    -5.355044E-05   3.560048E-10
5.000000E-04    7.539793E-05    7.757897E-11
5.208333E-04    3.857620E-05    1.485329E-10
5.416666E-04    -8.016257E-06   9.484599E-11
5.625000E-04    2.894889E-05    1.309672E-10
5.833333E-04    -8.834511E-05   -1.776368E-10
6.041666E-04    1.622875E-05    4.052154E-10
6.250000E-04    -7.983885E-05   -6.568158E-10
6.458333E-04    2.424076E-05    1.752721E-09
6.666667E-04    5.889728E-06    1.229637E-09
6.875000E-04    -7.992094E-06   2.087290E-10
7.083333E-04    9.717292E-05    2.582965E-10
7.291667E-04    -1.670114E-05   -3.728928E-10
7.500000E-04    2.120667E-04    2.177660E-10
7.708333E-04    -4.670730E-05   -5.160223E-10
7.916667E-04    -1.030965E-05   -5.355230E-10
8.125000E-04    2.320738E-05    5.068903E-10
8.333334E-04    -1.644521E-05   2.382876E-10
8.541666E-04    9.302267E-05    -2.182787E-11
8.750000E-04    -1.733013E-04   -7.185008E-11
8.958333E-04    5.548583E-05    4.401954E-10
9.166666E-04    -3.287831E-06   2.632987E-10
9.375000E-04    5.009388E-05    4.159779E-10
9.583333E-04    1.567327E-05    6.065082E-11
9.791667E-04    -5.698147E-05   9.583581E-11
9.999999E-04    1.553268E-04    -5.135792E-10
1.020833E-03    -5.613474E-05   -7.445373E-10
1.041667E-03    8.073448E-05    -4.038156E-10
1.062500E-03    -3.491061E-05   9.627717E-11
1.083333E-03    1.857981E-05    5.420403E-11
1.104167E-03    5.546975E-05    -3.728393E-10
1.125000E-03    -7.673097E-05   3.777791E-10
1.145833E-03    7.650741E-05    -1.739988E-10
1.166667E-03    -5.932333E-05   2.200174E-10
1.187500E-03    2.956501E-05    2.625586E-10
1.208333E-03    2.155095E-05    1.501470E-10
1.229167E-03    -8.852257E-06   -1.564331E-10
1.250000E-03    1.080480E-04    1.561478E-10
1.270833E-03    -6.035171E-05   -5.368696E-11
1.291667E-03    1.004082E-04    5.160759E-10
1.312500E-03    -4.400813E-05   -3.354789E-10
1.333333E-03    3.746387E-05    -1.962367E-10
1.354167E-03    -8.367329E-06   -2.793839E-10
1.375000E-03    -6.961507E-05   4.126613E-11
1.395833E-03    7.857221E-05    -2.357373E-10
1.416667E-03    -2.659380E-05   -1.242619E-10
1.437500E-03    5.013398E-05    6.163145E-11
1.458333E-03    -1.289294E-04   1.392774E-10
1.479167E-03    -2.735638E-05   -6.913747E-12
1.500000E-03    4.820935E-05    5.489156E-10
1.520833E-03    -7.008405E-05   4.364504E-10
1.541667E-03    3.711663E-05    8.549250E-11
1.562500E-03    -1.382472E-04   -1.261880E-10
1.583333E-03    1.491607E-04    -4.799990E-10
1.604167E-03    1.285612E-05    -1.160585E-10
1.625000E-03    1.150783E-05    7.242530E-11
1.645833E-03    -7.714963E-05   -5.338374E-10
1.666667E-03    -4.781432E-05   -2.781004E-10
1.687500E-03    1.454683E-05    9.021819E-11
1.708333E-03    -1.012976E-04   7.888616E-10
1.729167E-03    -1.804719E-05   5.046579E-10
1.750000E-03    -8.808889E-05   4.210781E-10
1.770833E-03    2.706201E-05    1.018237E-09
1.791667E-03    9.965030E-06    2.652691E-10
1.812500E-03    -4.460198E-05   3.584702E-10
1.833333E-03    7.748474E-05    -5.434628E-10
1.854167E-03    -9.910070E-05   -6.901726E-10
1.875000E-03    1.145766E-04    -3.953181E-10
1.895833E-03    -1.182449E-04   -2.432718E-10
1.916667E-03    9.184879E-05    -1.888850E-10
1.937500E-03    -9.993695E-05   -1.487915E-10
1.958333E-03    2.964400E-05    5.404892E-10
1.979167E-03    -2.777691E-05   9.613979E-10
2.000000E-03    -2.210670E-05   7.161831E-11
2.020833E-03    8.299671E-05    -8.023258E-10
2.041667E-03    -8.672359E-05   -2.934815E-10
2.062500E-03    2.636383E-05    -1.783145E-10
2.083333E-03    -6.473345E-05   -3.699012E-10
2.104167E-03    2.513710E-05    -1.258517E-09
2.125000E-03    4.610460E-05    -1.118865E-09
2.145833E-03    -1.264684E-04   3.329672E-10
2.166667E-03    1.489289E-04    2.743553E-10
2.187500E-03    -1.507795E-04   2.167642E-11
2.208333E-03    2.387972E-04    4.968335E-11
2.229167E-03    -2.212945E-04   2.867226E-10
2.250000E-03    1.877323E-04    2.943550E-10
2.270833E-03    -1.024188E-04   4.749612E-10
2.291667E-03    9.634458E-05    -7.678721E-10
2.312500E-03    -8.636816E-06   -4.982960E-10
2.333333E-03    -4.658043E-05   -1.332498E-10
2.354167E-03    1.596745E-04    3.820949E-10
2.375000E-03    -8.726737E-05   -2.094645E-10
2.395833E-03    -6.356489E-05   -5.598746E-11
2.416667E-03    -1.827281E-05   3.571125E-11
2.437500E-03    -7.768971E-05   7.196421E-10
2.458333E-03    2.106756E-04    -9.225597E-11
2.479167E-03    -3.284460E-04   -1.256173E-10
2.500000E-03    2.908311E-04    -2.328108E-10
2.520833E-03    -2.847594E-04   -2.262010E-10
2.541667E-03    3.513847E-04    3.367180E-10
2.562500E-03    -2.782089E-04   1.004636E-10
2.583333E-03    1.769773E-04    1.113462E-10
2.604167E-03    -6.724219E-05   -1.841459E-10
2.625000E-03    9.034568E-05    -3.535119E-10
2.645833E-03    -2.491809E-05   -1.397341E-09
2.666667E-03    3.647483E-05    -1.207809E-09
2.687500E-03    -6.757661E-05   8.731149E-11
2.708333E-03    1.559465E-04    -7.039489E-10
2.729167E-03    -2.394647E-04   4.592948E-10
2.750000E-03    3.208343E-04    -6.908192E-10
2.770833E-03    -3.823678E-04   1.454853E-09
2.791667E-03    4.075092E-04    5.936147E-10
2.812500E-03    -4.439803E-04   1.014546E-10
2.833333E-03    4.189857E-04    8.458301E-10
2.854167E-03    -3.925783E-04   -2.910383E-11
2.875000E-03    3.703637E-04    1.637090E-11
2.895833E-03    -3.543087E-04   -1.055014E-10
2.916667E-03    3.665778E-04    -2.510205E-10
2.937500E-03    -3.505859E-04   -7.696818E-11
2.958333E-03    4.085084E-04    -1.454567E-09
2.979167E-03    -4.702416E-04   -2.035110E-09
3.000000E-03    5.180149E-04    -1.704883E-09
3.020833E-03    -5.922410E-04   3.522598E-10
3.041667E-03    6.221127E-04    -3.516891E-10
3.062500E-03    -7.135630E-04   4.304274E-10
3.083333E-03    7.300202E-04    1.071697E-09
3.104167E-03    -8.276209E-04   7.321967E-10
3.125000E-03    8.761977E-04    -2.856884E-10
3.145833E-03    -1.054295E-03   -1.205704E-10
3.166667E-03    1.160448E-03    5.541542E-10
3.187500E-03    -1.340295E-03   5.966865E-10
3.208333E-03    1.648476E-03    -1.141104E-10
3.229167E-03    -2.150383E-03   -4.256435E-10
3.250000E-03    3.237111E-03    2.661966E-10
3.270833E-03    2.647157E-04    2.888001E-10
3.291667E-03    7.078186E-02    9.220670E-10
3.312500E-03    1.475278E-01    -4.120796E-09
3.333333E-03    7.644640E-02    -1.928129E-09
3.354167E-03    -5.966813E-03   8.049028E-11
3.375000E-03    -2.216330E-02   7.294148E-10
3.395833E-03    5.411368E-03    -4.529284E-10
3.416667E-03    -2.446331E-02   1.084742E-09
3.437500E-03    -9.968558E-02   9.182508E-10
3.458333E-03    -7.156646E-02   1.322575E-09
3.479167E-03    -1.432682E-02   9.652756E-10
3.500000E-03    1.058950E-02    -1.035005E-09
3.520833E-03    -3.724097E-02   -7.721610E-10
3.541667E-03    -1.165141E-02   2.974048E-10
3.562500E-03    2.708252E-02    -4.056346E-10
3.583333E-03    2.651740E-02    -7.335075E-10
3.604167E-03    5.339974E-03    -5.408105E-10
3.625000E-03    -2.028111E-03   4.426386E-10
3.645833E-03    1.037244E-02    1.512829E-09
3.666667E-03    -1.220096E-02   1.294496E-09
3.687500E-03    -2.169369E-02   1.431295E-10
3.708333E-03    -2.178521E-02   1.464286E-09
3.729167E-03    -2.955013E-03   -7.834582E-11
3.750000E-03    -1.095049E-02   6.617465E-10
3.770833E-03    -1.687518E-02   -4.528748E-10
3.791667E-03    -4.066341E-03   -5.706269E-13
3.812500E-03    4.655652E-03    -3.393663E-11
3.833333E-03    7.699344E-03    -1.137858E-09
3.854167E-03    -7.471645E-03   -1.303431E-10
3.875000E-03    5.320267E-03    -3.846359E-10
3.895833E-03    5.476592E-03    3.492460E-10
3.916667E-03    3.036211E-03    -9.380260E-12
3.937500E-03    -4.201871E-03   3.428527E-10
3.958333E-03    -6.344601E-03   -7.208369E-10
3.979167E-03    -2.129180E-03   1.856403E-09
4.000000E-03    -1.107480E-02   1.661201E-09
4.020833E-03    -5.570276E-03   -1.486401E-11
4.041667E-03    -1.095350E-02   8.487903E-10
4.062500E-03    -4.451972E-03   -8.918402E-11
4.083333E-03    -6.346755E-03   1.763884E-10
4.104167E-03    -4.089341E-03   -2.082992E-09
4.125000E-03    5.159034E-03    -1.761709E-09
4.145833E-03    3.832206E-03    -2.584422E-10
4.166666E-03    1.048643E-02    -5.175736E-10
4.187500E-03    4.875642E-03    7.473921E-11
4.208333E-03    1.169768E-02    1.772635E-11
4.229167E-03    6.180006E-03    1.346052E-10
4.250000E-03    3.083291E-03    -6.291578E-11
4.270833E-03    -6.910760E-04   5.975473E-11
4.291667E-03    -5.956234E-03   8.249829E-10
4.312500E-03    -5.070787E-04   3.899766E-10
4.333333E-03    -7.814255E-03   -4.657240E-10
4.354167E-03    -4.532637E-03   -3.035035E-10
4.375000E-03    -6.025693E-03   -1.310743E-10
4.395833E-03    2.191985E-04    -3.406590E-11
4.416666E-03    2.398832E-03    -5.051929E-10
4.437500E-03    1.372600E-03    -8.630210E-10
4.458333E-03    3.746700E-03    -2.470169E-10
4.479167E-03    -6.342856E-04   2.739897E-10
4.500000E-03    2.687776E-03    1.584972E-10
4.520833E-03    -2.747882E-03   -6.885678E-10
4.541667E-03    -3.818694E-03   1.026215E-10
4.562500E-03    -8.215224E-03   3.118320E-10
4.583333E-03    -7.741231E-03   3.320459E-10
4.604167E-03    -5.679552E-03   -6.706808E-10
4.625000E-03    -5.663609E-03   -8.832257E-10
4.645833E-03    -2.318886E-03   -1.768664E-09
4.666667E-03    -4.151875E-03   2.008017E-10
4.687500E-03    4.080863E-04    7.774306E-10
4.708333E-03    -1.616326E-03   6.714196E-11
4.729167E-03    2.062459E-03    1.408378E-10
4.750000E-03    -4.485661E-04   1.170839E-10
4.770833E-03    -3.154335E-04   1.675015E-09
4.791667E-03    1.540156E-03    1.439284E-09
4.812500E-03    -6.836295E-04   -2.429747E-10
4.833333E-03    3.860699E-03    -1.351223E-10
4.854166E-03    -1.251531E-03   1.462948E-10
4.875000E-03    4.686868E-03    -2.282528E-12
4.895833E-03    2.897564E-03    -5.475158E-10
4.916667E-03    5.844618E-03    -3.466422E-10
4.937500E-03    7.412075E-03    7.297377E-11
4.958333E-03    4.605984E-03    1.339275E-10
4.979167E-03    7.865737E-03    2.229553E-10
5.000000E-03    2.950103E-04    3.089069E-10
5.020833E-03    5.095422E-03    -1.651716E-10
5.041667E-03    -1.369288E-03   3.042034E-10
5.062500E-03    -1.668081E-03   -2.996383E-10
5.083333E-03    -3.121573E-03   5.789558E-11
5.104166E-03    -6.080771E-03   -2.598294E-11
5.125000E-03    -6.424661E-04   -2.693619E-10
5.145833E-03    -6.060249E-03   2.217209E-10
5.166667E-03    1.413300E-03    -2.904830E-10
5.187500E-03    -8.263532E-05   -8.148565E-11
5.208333E-03    4.958004E-03    -3.134201E-11
5.229167E-03    5.072801E-03    -1.419883E-10
5.250000E-03    2.300839E-03    8.139059E-11
5.270833E-03    6.778636E-03    4.468468E-10
5.291667E-03    6.313642E-04    1.877383E-10
5.312500E-03    3.207315E-03    5.908162E-10
5.333333E-03    -4.175270E-03   1.273293E-11
5.354166E-03    -2.871195E-03   -5.624642E-11
5.375000E-03    -2.921402E-03   4.959383E-11
5.395833E-03    -5.274844E-03   -1.468746E-10
5.416667E-03    -2.708061E-03   -6.735616E-11
5.437500E-03    -5.231398E-03   7.613717E-10
5.458333E-03    1.735353E-03    5.499590E-10
5.479167E-03    -1.234054E-04   -1.408099E-10
5.500000E-03    2.075587E-03    -4.049888E-11
5.520833E-03    1.104664E-03    5.831476E-11
5.541666E-03    5.610142E-04    5.849122E-10
5.562500E-03    2.036971E-03    1.391527E-10
5.583333E-03    -2.725229E-03   4.218985E-10
5.604167E-03    -2.217858E-03   6.896463E-10
5.625000E-03    -6.123395E-03   6.750409E-10
5.645833E-03    -4.457807E-03   8.446169E-10
5.666667E-03    -6.078556E-03   4.411010E-11
5.687500E-03    -5.684304E-03   -3.232630E-10
5.708333E-03    -3.637223E-03   -1.727505E-10
5.729167E-03    -3.708673E-03   -2.660253E-11
5.750000E-03    -2.657274E-04   -1.770662E-10
5.770833E-03    -6.551570E-04   -1.126703E-10
5.791666E-03    2.430844E-03    -4.218985E-10
5.812500E-03    1.150295E-03    -6.555587E-10
5.833333E-03    2.253215E-03    -6.984518E-10
5.854167E-03    2.254958E-03    -2.854207E-10
5.875000E-03    1.250169E-03    3.481934E-11
5.895833E-03    7.373362E-04    -1.561118E-10
5.916667E-03    -2.077397E-03   1.880960E-10
5.937500E-03    -3.714846E-04   -4.067981E-10
5.958333E-03    -1.836180E-03   3.047167E-10
5.979167E-03    -4.985507E-04   5.516665E-11
6.000000E-03    -1.837483E-03   -1.780468E-10
6.020833E-03    -1.142474E-03   -5.814436E-10
6.041666E-03    8.039805E-04    -4.106632E-10
6.062500E-03    6.836128E-04    5.684518E-10
6.083333E-03    2.119251E-03    -6.344481E-10
6.104167E-03    2.680205E-04    -2.795537E-10
6.125000E-03    2.799531E-03    5.322590E-10
6.145833E-03    1.869591E-03    6.159225E-10
6.166667E-03    1.058202E-03    -1.819869E-11
6.187500E-03    1.260756E-04    7.268109E-10
6.208333E-03    -7.837058E-04   1.763349E-10
6.229166E-03    3.005643E-04    1.272222E-10
6.250000E-03    -1.980392E-03   3.212922E-10
6.270833E-03    -6.939267E-04   7.364230E-11
6.291667E-03    -1.469882E-03   3.996422E-11
6.312500E-03    -7.761379E-04   3.917941E-11
6.333333E-03    -7.083316E-04   -6.428880E-11
6.354167E-03    -7.522409E-04   1.661533E-10
6.375000E-03    4.943125E-04    -2.346496E-10
6.395833E-03    -6.323591E-04   1.043555E-10
6.416667E-03    1.695540E-04    -1.035661E-10
6.437500E-03    -3.001580E-04   -6.120540E-10
6.458333E-03    4.812244E-04    5.987520E-11
6.479166E-03    1.155235E-05    -1.925543E-10
6.500000E-03    9.791828E-05    -1.799461E-10
6.520833E-03    7.569719E-04    -1.855369E-10
6.541667E-03    7.521336E-04    4.994188E-11
6.562500E-03    9.774123E-04    5.592513E-11
6.583333E-03    -8.163039E-05   -6.348181E-11
6.604167E-03    3.880684E-04    -2.578949E-10
6.625000E-03    6.946511E-05    7.718237E-11
6.645833E-03    6.462813E-04    1.198215E-10
6.666667E-03    -5.733433E-04   2.623980E-10
6.687500E-03    -6.302426E-04   3.435656E-10
6.708333E-03    -2.182747E-04   -1.034636E-10
6.729166E-03    -4.003491E-04   -1.297770E-10
6.750000E-03    6.972921E-05    -2.016953E-11
6.770833E-03    -9.287735E-04   -5.871403E-10
6.791667E-03    7.792227E-04    -7.423435E-10
6.812500E-03    6.834710E-04    -2.845138E-10
6.833333E-03    1.466370E-03    -2.765047E-11
6.854167E-03    4.884352E-04    1.590737E-11
6.875000E-03    -7.658748E-06   2.759693E-11
6.895833E-03    1.130320E-03    5.153622E-10
6.916666E-03    7.204639E-04    -8.529670E-11
6.937500E-03    2.255096E-03    -5.812026E-10
6.958333E-03    3.474498E-04    -2.060169E-11
6.979167E-03    1.639598E-03    2.221081E-10
7.000000E-03    1.975263E-03    -1.391326E-10
7.020833E-03    2.102457E-03    -5.961466E-10
7.041667E-03    2.184443E-03    -3.276583E-10
7.062500E-03    6.581179E-06    1.829672E-10
7.083333E-03    1.359826E-03    1.769499E-10
7.104167E-03    -3.790823E-04   -1.616980E-10
7.125000E-03    1.384602E-05    3.130066E-12
7.145833E-03    -1.036749E-03   6.837572E-10
7.166666E-03    -9.089484E-04   4.054957E-10
7.187500E-03    5.230962E-04    5.331329E-10
7.208333E-03    -2.776405E-04   -2.360984E-10
7.229167E-03    1.737374E-03    -6.279949E-11
7.250000E-03    1.165090E-03    7.002650E-11
7.270833E-03    2.437081E-03    -2.910596E-10
7.291667E-03    1.560737E-03    -3.289158E-10
7.312500E-03    1.348508E-03    -2.772085E-10
7.333333E-03    1.594987E-03    3.948717E-10
7.354166E-03    -2.456592E-04   9.060926E-11
7.375000E-03    5.957455E-04    3.852197E-10
7.395833E-03    -4.311586E-04   1.276100E-10
7.416666E-03    1.928947E-04    5.346554E-10
7.437500E-03    -9.815397E-04   -1.666074E-10
7.458333E-03    -7.621980E-04   -2.199647E-10
7.479167E-03    7.552667E-04    -2.978205E-10
7.500000E-03    7.313872E-04    -2.625495E-10
7.520833E-03    1.397140E-03    -5.596513E-10
7.541667E-03    7.352279E-04    -4.304228E-10
7.562500E-03    2.307699E-03    -1.490676E-10
7.583333E-03    2.441980E-03    -2.226296E-10
7.604166E-03    2.727772E-03    2.108066E-10
7.625000E-03    2.527891E-03    5.606495E-10
7.645833E-03    1.945562E-03    6.705325E-11
7.666667E-03    1.960894E-03    4.312428E-10
7.687500E-03    1.094332E-03    3.263168E-12
7.708333E-03    1.287626E-03    -7.918418E-11
7.729167E-03    -1.716792E-04   -1.902366E-11
7.750000E-03    -5.374610E-04   -3.869720E-10
7.770833E-03    -6.747676E-04   -9.373810E-10
7.791667E-03    2.494836E-04    1.225993E-11
7.812500E-03    6.100532E-04    -6.158526E-10
7.833334E-03    -4.955332E-05   -4.512539E-10
7.854166E-03    2.565586E-04    5.306276E-11
7.875000E-03    3.236521E-04    1.857327E-10
7.895833E-03    1.749277E-03    5.948715E-10
7.916667E-03    1.003467E-03    2.395046E-10
7.937500E-03    7.525438E-04    9.274169E-11
7.958333E-03    4.373362E-04    3.206593E-10
7.979167E-03    9.318723E-04    -2.965675E-10
7.999999E-03    1.546996E-03    -6.991697E-10
8.020833E-03    7.349321E-04    4.897761E-10
8.041667E-03    1.230710E-03    2.309046E-10
8.062500E-03    -2.242395E-04   4.375381E-10
8.083333E-03    1.548980E-04    1.694613E-11
8.104167E-03    1.698061E-04    2.606418E-10
8.125000E-03    6.048027E-05    3.497363E-10
8.145833E-03    -1.700340E-04   4.423572E-10
8.166666E-03    -7.717736E-04   3.532939E-10
8.187500E-03    6.703743E-04    2.751845E-10
8.208334E-03    1.064848E-03    3.026268E-11
8.229166E-03    1.868020E-03    -7.611554E-10
8.250000E-03    1.922975E-04    -2.785128E-11
8.270834E-03    -8.258466E-04   2.266784E-10
8.291666E-03    -3.135960E-04   -2.144354E-10
8.312500E-03    -4.528380E-04   1.534728E-10
8.333333E-03    -5.434199E-04   -9.644160E-11
8.354167E-03    -1.400740E-03   1.283906E-10
8.375000E-03    -5.306269E-04   4.312947E-11
8.395833E-03    1.320783E-04    -2.895736E-10
8.416667E-03    -1.036970E-04   -7.406149E-11
8.437500E-03    -1.007750E-03   -3.953585E-11
8.458333E-03    -1.359520E-03   1.836460E-10
8.479167E-03    -9.444847E-04   -2.406237E-10
8.500000E-03    -1.044141E-03   -4.778971E-10
8.520833E-03    -8.739884E-04   -1.946898E-10
8.541667E-03    -2.785288E-04   4.467845E-10
8.562500E-03    1.764937E-03    3.889408E-11
8.583333E-03    2.599669E-03    -1.110119E-10
8.604167E-03    2.392088E-03    1.152892E-11
8.625000E-03    1.716019E-03    3.056716E-11
8.645833E-03    1.436299E-03    1.481933E-10
8.666666E-03    1.075255E-03    -4.819970E-10
8.687500E-03    3.651626E-04    -1.081671E-10
8.708334E-03    5.692331E-04    -3.777959E-11
8.729166E-03    8.143187E-04    -1.983586E-10
8.750000E-03    8.438240E-04    3.139319E-10
8.770833E-03    -9.332128E-04   -3.638690E-10
8.791666E-03    -7.406845E-04   -1.685498E-10
8.812500E-03    6.788321E-04    -1.988539E-11
8.833333E-03    4.120645E-04    3.684524E-10
8.854167E-03    -1.831135E-04   -4.071951E-10
8.875000E-03    -9.171902E-04   -4.068295E-10
8.895833E-03    -8.209774E-05   2.114571E-10
8.916667E-03    -9.958221E-04   3.477966E-10
8.937499E-03    -2.178101E-03   -8.331706E-11
8.958333E-03    -2.069851E-03   -3.002939E-10
8.979167E-03    -4.331302E-04   6.614226E-10
9.000000E-03    1.853077E-03    4.427809E-10
9.020833E-03    1.474693E-03    -4.278541E-10
9.041667E-03    3.114846E-04    2.303185E-11
9.062500E-03    -1.492221E-03   2.191836E-10
9.083333E-03    -9.582157E-04   2.069992E-10
9.104166E-03    8.655638E-04    -8.501274E-10
9.125000E-03    1.250265E-03    -2.304226E-10
9.145834E-03    9.135809E-04    -6.812291E-10
9.166666E-03    -2.403457E-04   -7.143501E-10
9.187500E-03    1.170311E-03    -6.340960E-10
9.208334E-03    2.804439E-03    -8.384914E-10
9.229166E-03    1.898228E-03    -3.113861E-10
9.250000E-03    2.723840E-04    1.046799E-11
9.270833E-03    2.725360E-03    5.283984E-10
9.291667E-03    6.260458E-03    -3.984474E-10
9.312500E-03    2.148730E-03    -7.051221E-11
9.333333E-03    -5.844211E-03   7.094059E-10
9.354167E-03    -7.952653E-03   4.436820E-10
9.374999E-03    -4.804841E-03   5.236548E-10
9.395833E-03    -1.800640E-03   -5.179300E-10
9.416667E-03    -7.660626E-04   1.024876E-10
9.437500E-03    -1.120168E-03   -2.386800E-10
9.458333E-03    1.376875E-03    -4.527142E-10
9.479167E-03    5.373918E-03    -1.319105E-10
9.500000E-03    6.237276E-03    5.066597E-10
9.520833E-03    3.087956E-03    5.804702E-11
9.541666E-03    -7.182327E-04   -1.598753E-10
9.562500E-03    -5.991262E-04   3.055007E-10
9.583334E-03    2.023845E-04    3.075782E-10
9.604166E-03    -8.532527E-04   -1.237091E-10
9.625000E-03    -3.308444E-03   -5.704314E-10
9.645834E-03    -4.540949E-03   2.932505E-10
9.666666E-03    -1.630912E-03   2.843422E-10
9.687500E-03    -1.200697E-03   -2.774837E-11
9.708333E-03    -1.429759E-03   -2.523041E-10
9.729167E-03    -5.712701E-04   -2.721485E-10
9.750000E-03    1.891282E-03    2.011364E-10
9.770833E-03    5.444945E-03    -8.752567E-11
9.791667E-03    6.164918E-03    -3.128034E-10
9.812500E-03    3.276424E-03    -1.810789E-10
9.833333E-03    -2.010549E-03   2.434191E-10
9.854167E-03    -2.362026E-03   3.474178E-10
9.875000E-03    -4.971605E-04   -2.123047E-11
9.895833E-03    -3.232748E-03   3.621212E-10
9.916667E-03    -5.880715E-03   3.633963E-10
9.937500E-03    -4.074699E-03   -1.127956E-11
9.958333E-03    1.033759E-03    -8.128387E-11
9.979167E-03    2.894577E-03    -3.402230E-10
1.000000E-02    2.029642E-03    -2.241992E-10
1.002083E-02    7.900977E-04    -1.828124E-10
1.004167E-02    1.061127E-03    -4.432268E-10
1.006250E-02    1.718182E-03    -4.510910E-11
1.008333E-02    3.833483E-04    1.807401E-10
1.010417E-02    -1.156826E-03   2.580888E-10
1.012500E-02    -1.600593E-03   1.912432E-10
1.014583E-02    -1.054609E-03   5.853516E-10
1.016667E-02    -4.983625E-04   5.667081E-10
1.018750E-02    -3.716232E-04   -2.328306E-10
1.020833E-02    -1.070500E-03   1.820948E-10
1.022917E-02    -1.294869E-03   -2.241992E-10
1.025000E-02    -9.339004E-04   4.649836E-10
1.027083E-02    -2.108869E-04   -4.026560E-10
1.029167E-02    4.906799E-04    2.034775E-10
1.031250E-02    -6.696827E-05   -2.434631E-10
1.033333E-02    -1.034081E-03   4.812328E-11
1.035417E-02    -1.735567E-03   1.428082E-10
1.037500E-02    -8.863361E-04   4.794928E-11
1.039583E-02    5.681321E-04    9.659499E-10
1.041667E-02    1.600022E-03    -1.285017E-10
1.043750E-02    1.671521E-03    5.227093E-10
1.045833E-02    9.720838E-04    3.270385E-10
1.047917E-02    7.346113E-04    2.854427E-10
1.050000E-02    -1.214063E-04   -8.963569E-12
1.052083E-02    -7.250819E-04   -2.827758E-10
1.054167E-02    -1.532496E-03   3.158532E-10
1.056250E-02    -1.310851E-03   -3.908641E-10
1.058333E-02    -5.338459E-04   1.491663E-10
1.060417E-02    -1.337077E-04   -4.626647E-10
1.062500E-02    9.389749E-04    1.899275E-10
1.064583E-02    1.399186E-03    3.490329E-10
1.066667E-02    2.241676E-03    9.458745E-11
1.068750E-02    2.012684E-03    2.455636E-11
1.070833E-02    1.078257E-03    -2.482921E-10
1.072917E-02    -3.745576E-04   8.367351E-11
1.075000E-02    -2.272062E-03   1.153812E-11
1.077083E-02    -2.863674E-03   6.832798E-11
1.079167E-02    -3.415855E-03   -6.469361E-10
1.081250E-02    -2.751174E-03   8.235521E-11
1.083333E-02    -1.702021E-03   6.457412E-11
1.085417E-02    -6.807170E-04   -1.491571E-10
1.087500E-02    4.600580E-04    -3.547029E-10
1.089583E-02    9.275444E-04    2.510205E-10
1.091667E-02    1.310496E-03    -1.200533E-10
1.093750E-02    1.112455E-03    -1.533657E-10
1.095833E-02    8.668436E-04    -1.358000E-10
1.097917E-02    6.222807E-04    -5.790093E-10
1.100000E-02    1.061782E-04    3.660361E-10
1.102083E-02    -5.679931E-04   4.485056E-11
1.104167E-02    -1.302625E-03   1.703608E-10
1.106250E-02    -1.463889E-03   1.339321E-10
1.108333E-02    -1.023121E-03   -2.643509E-10
1.110417E-02    -4.482313E-04   -1.046320E-09
1.112500E-02    -4.415138E-06   -6.283405E-10
1.114583E-02    3.632558E-04    -2.515376E-10
1.116667E-02    7.061227E-04    5.393211E-11
1.118750E-02    1.184672E-03    3.939359E-11
1.120833E-02    4.661212E-04    5.846620E-11
1.122917E-02    -3.875405E-04   4.474714E-10
1.125000E-02    -6.689738E-04   3.953449E-10
1.127083E-02    6.126705E-05    3.670167E-10
1.129167E-02    1.011655E-03    -2.311723E-10
1.131250E-02    3.804557E-04    -1.637875E-09
1.133333E-02    -2.088273E-04   -1.542503E-09
1.135417E-02    -8.526030E-04   -4.106369E-10
1.137500E-02    -7.844357E-04   2.769411E-10
1.139583E-02    -3.368956E-04   -7.457857E-11
1.141667E-02    -2.393719E-04   -2.769991E-10
1.143750E-02    5.146756E-04    1.210787E-10
1.145833E-02    -1.747867E-04   -2.256794E-11
1.147917E-02    -1.183730E-03   2.949780E-10
1.150000E-02    -8.370142E-04   9.094947E-11
1.152083E-02    3.729851E-04    2.619345E-10
