Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    3.403036E-05    -3.819878E-11
2.083333E-05    -9.282021E-05   -1.746230E-10
4.166667E-05    7.145102E-05    8.185452E-11
6.250000E-05    -2.621416E-05   -9.549694E-11
8.333333E-05    3.954015E-05    4.822999E-11
1.041667E-04    1.721572E-06    -9.942024E-11
1.250000E-04    9.489920E-06    5.701285E-11
1.458333E-04    7.310495E-06    -1.157911E-10
1.666667E-04    -1.012891E-05   -8.253664E-11
1.875000E-04    1.251380E-05    -7.275958E-12
2.083333E-04    -1.072439E-05   -1.473381E-10
2.291667E-04    7.060444E-06    2.273737E-11
2.500000E-04    -4.108115E-06   -2.209804E-10
2.708333E-04    -6.718095E-06   -1.122603E-11
2.916667E-04    1.293236E-05    -5.144878E-12
3.125000E-04    -1.416316E-05   -8.731149E-11
3.333333E-04    1.513903E-05    -2.276414E-11
3.541667E-04    -3.072057E-05   -1.248861E-10
3.750000E-04    5.880225E-06    1.667764E-10
3.958333E-04    -2.720662E-05   -1.421665E-10
4.166667E-04    4.911541E-06    6.591160E-11
4.375000E-04    -1.510413E-05   -1.358580E-10
4.583333E-04    -1.876069E-05   1.191706E-10
4.791667E-04    6.566639E-06    -2.088718E-12
5.000000E-04    -1.501414E-05   -7.000432E-11
5.208333E-04    2.581282E-05    2.031026E-10
5.416666E-04    -2.176705E-05   7.864452E-11
5.625000E-04    1.762971E-05    -1.402048E-10
5.833333E-04    -9.792515E-06   9.217106E-11
6.041666E-04    2.639408E-06    -2.273737E-11
6.250000E-04    -2.230918E-07   2.489522E-11
6.458333E-04    -3.293518E-05   1.427773E-10
6.666667E-04    3.578029E-06    1.273293E-10
6.875000E-04    -4.897992E-05   -4.183676E-11
7.083333E-04    3.932080E-06    -1.000444E-10
7.291667E-04    -3.579662E-05   -1.791705E-10
7.500000E-04    -7.980640E-06   -1.427639E-10
7.708333E-04    -7.676919E-06   6.065083E-11
7.916667E-04    -1.881109E-05   -1.062414E-10
8.125000E-04    1.837153E-05    -3.013849E-10
8.333334E-04    -3.053157E-05   -1.539320E-10
8.541666E-04    1.532659E-05    -1.455192E-11
8.750000E-04    -3.100073E-05   -1.855369E-10
8.958333E-04    -2.411674E-06   -2.091838E-11
9.166666E-04    -1.528798E-05   -5.363342E-11
9.375000E-04    -2.801290E-05   1.787780E-11
9.583333E-04    -4.399935E-06   6.579571E-11
9.791667E-04    -3.549451E-05   1.168701E-10
9.999999E-04    -1.734446E-06   1.857955E-10
1.020833E-03    -4.038548E-05   1.512614E-10
1.041667E-03    -2.486250E-05   1.551847E-10
1.062500E-03    -3.964880E-05   1.166471E-10
1.083333E-03    -3.866479E-05   2.438337E-10
1.104167E-03    -2.277968E-05   6.975018E-11
1.125000E-03    -2.050157E-05   -7.827008E-11
1.145833E-03    4.660571E-06    6.020855E-10
1.166667E-03    -4.419837E-06   -2.386754E-11
1.187500E-03    9.553536E-06    1.885507E-10
1.208333E-03    5.031092E-06    7.472177E-11
1.229167E-03    1.436564E-05    8.913378E-11
1.250000E-03    -4.841895E-06   -5.000171E-10
1.270833E-03    -1.001760E-05   -1.464554E-10
1.291667E-03    -2.544872E-05   8.182775E-11
