Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    -3.466042E-05   -5.602487E-10
2.083333E-05    -2.683591E-04   4.420144E-10
4.166667E-05    6.368069E-05    -4.911271E-10
6.250000E-05    -2.910601E-06   5.547918E-11
8.333333E-05    -3.764208E-05   -6.423526E-11
1.041667E-04    4.433562E-05    -1.722066E-10
1.250000E-04    -1.940157E-05   2.636999E-10
1.458333E-04    -4.305114E-05   8.731149E-11
1.666667E-04    4.740948E-05    -1.637090E-10
1.875000E-04    -6.546291E-05   2.255547E-10
2.083333E-04    1.084233E-04    2.546585E-11
2.291667E-04    -1.422430E-04   -9.094947E-13
2.500000E-04    1.110767E-04    -5.413811E-10
2.708333E-04    -9.311092E-05   -2.994066E-10
2.916667E-04    1.085309E-04    4.942480E-11
3.125000E-04    -6.648467E-05   -1.973871E-10
3.333333E-04    1.319164E-05    8.341497E-11
3.541667E-04    2.144775E-05    -1.509761E-10
3.750000E-04    -3.166326E-05   -1.151670E-10
3.958333E-04    6.375878E-05    -2.247523E-10
4.166667E-04    -9.275263E-05   -2.789707E-10
4.375000E-04    4.246447E-05    4.653337E-10
4.583333E-04    2.493356E-05    3.167627E-10
4.791667E-04    4.564484E-05    1.657590E-11
5.000000E-04    -5.939669E-05   1.933300E-10
5.208333E-04    -1.126168E-05   6.384746E-11
5.416666E-04    -5.726253E-05   8.538541E-11
5.625000E-04    3.920624E-05    2.585283E-10
5.833333E-04    -9.041032E-06   1.883795E-09
6.041666E-04    -1.769740E-05   7.214122E-10
6.250000E-04    1.751642E-05    -5.778412E-10
6.458333E-04    -4.874782E-05   2.776009E-10
6.666667E-04    9.418822E-05    -2.764864E-10
6.875000E-04    -1.015818E-05   -1.764420E-10
7.083333E-04    8.725174E-05    -6.293703E-10
7.291667E-04    -1.190344E-04   4.547474E-12
7.500000E-04    1.547120E-05    -8.788213E-11
7.708333E-04    6.971436E-05    -4.013992E-10
7.916667E-04    -9.070808E-05   -2.733838E-11
8.125000E-04    8.995729E-05    4.001777E-10
8.333334E-04    -1.339060E-04   1.273293E-11
8.541666E-04    1.309326E-04    1.582521E-10
8.750000E-04    -5.222207E-05   2.182787E-11
8.958333E-04    -2.779676E-05   -3.537934E-10
9.166666E-04    8.948684E-05    -1.120996E-10
9.375000E-04    -8.691620E-05   -7.748987E-11
9.583333E-04    1.587571E-04    -3.866157E-10
9.791667E-04    -1.557698E-04   2.860093E-10
9.999999E-04    1.241426E-04    2.754966E-10
1.020833E-03    -4.801722E-05   -3.255991E-10
1.041667E-03    3.244574E-05    1.937224E-10
1.062500E-03    1.944915E-05    -1.955414E-10
1.083333E-03    -6.226145E-05   -1.906250E-10
1.104167E-03    9.127082E-05    2.039207E-10
1.125000E-03    -7.604672E-05   1.867853E-10
1.145833E-03    5.336646E-05    -3.279887E-10
1.166667E-03    -3.270707E-05   4.501463E-10
1.187500E-03    3.981815E-05    5.657150E-11
1.208333E-03    9.993357E-06    1.809091E-10
1.229167E-03    1.590296E-05    -3.225585E-10
1.250000E-03    4.010966E-06    4.383764E-10
1.270833E-03    -2.417975E-06   6.825892E-10
1.291667E-03    5.269323E-05    -2.914881E-10
1.312500E-03    -4.105241E-05   -1.377751E-10
1.333333E-03    8.194642E-05    -5.043236E-10
