Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    -5.869969E-04   -5.893526E-10
2.083333E-05    1.926353E-06    3.019522E-10
4.166667E-05    1.111156E-04    -8.408279E-10
6.250000E-05    -2.835337E-04   -2.055458E-10
8.333333E-05    4.575260E-04    5.116531E-10
1.041667E-04    -6.005591E-04   1.045919E-09
1.250000E-04    6.098681E-04    2.182787E-10
1.458333E-04    -5.507371E-04   -4.030220E-10
1.666667E-04    3.907800E-04    -1.164153E-10
1.875000E-04    -2.167817E-04   8.221832E-10
2.083333E-04    3.128644E-05    4.624781E-10
2.291667E-04    6.768384E-05    -2.910383E-10
2.500000E-04    -1.660366E-04   -9.895302E-10
2.708333E-04    1.832269E-04    -2.327771E-10
2.916667E-04    -1.648218E-04   3.577703E-10
3.125000E-04    9.824593E-05    2.891078E-10
3.333333E-04    -7.351208E-05   -8.670873E-10
3.541667E-04    1.072179E-04    -4.704405E-10
3.750000E-04    -1.206188E-04   1.268745E-10
3.958333E-04    1.744820E-04    5.014814E-10
4.166667E-04    -1.932536E-04   2.329043E-11
4.375000E-04    1.554001E-04    -5.863923E-10
4.583333E-04    1.222773E-05    7.386168E-10
4.791667E-04    -3.003312E-05   -1.837091E-10
5.000000E-04    9.139307E-05    1.737402E-10
5.208333E-04    -2.679492E-04   -9.504952E-12
5.416666E-04    2.847439E-04    1.614529E-10
5.625000E-04    -3.852858E-04   -4.897717E-10
5.833333E-04    2.884622E-04    2.201904E-09
6.041666E-04    -1.438172E-04   7.566461E-10
6.250000E-04    -8.453045E-05   -1.402494E-09
6.458333E-04    3.232145E-04    8.218531E-10
6.666667E-04    -5.306983E-04   9.968062E-10
6.875000E-04    7.327921E-04    2.073648E-10
7.083333E-04    -5.557022E-04   1.385615E-09
7.291667E-04    2.975705E-04    2.237357E-10
7.500000E-04    -1.334929E-04   1.875895E-09
7.708333E-04    -7.266697E-05   -6.275513E-10
7.916667E-04    3.965813E-04    -4.365575E-10
8.125000E-04    -6.134132E-04   -6.832798E-11
8.333334E-04    5.681811E-04    6.111804E-10
8.541666E-04    -4.999466E-04   5.529728E-10
8.750000E-04    4.079458E-04    -2.796696E-10
8.958333E-04    -2.121649E-04   5.384209E-10
9.166666E-04    1.893321E-06    8.367351E-10
9.375000E-04    1.700028E-04    2.619880E-10
9.583333E-04    -1.527895E-04   -9.082464E-10
9.791667E-04    1.256668E-04    -1.378999E-10
9.999999E-04    -1.645685E-05   -1.683442E-11
1.020833E-03    -7.441608E-05   -2.294069E-10
1.041667E-03    1.750830E-04    -1.095941E-10
1.062500E-03    -1.492828E-04   -4.729372E-10
1.083333E-03    8.126287E-05    4.064193E-11
1.104167E-03    1.018764E-04    -8.703688E-10
1.125000E-03    -2.370674E-04   7.907969E-10
1.145833E-03    3.402590E-04    5.465767E-12
1.166667E-03    -3.127912E-04   -4.147831E-10
1.187500E-03    2.999984E-04    -5.803647E-10
1.208333E-03    -4.912616E-05   1.809982E-10
1.229167E-03    -2.093471E-04   -1.550776E-10
1.250000E-03    5.296444E-04    -1.355611E-09
1.270833E-03    -7.038634E-04   4.778771E-10
1.291667E-03    8.275853E-04    6.177251E-10
1.312500E-03    -7.866910E-04   2.763705E-10
1.333333E-03    5.968483E-04    -2.912525E-10
1.354167E-03    -2.024220E-04   -4.073465E-10
1.375000E-03    7.442161E-05    3.386973E-10
1.395833E-03    8.691476E-05    -3.697276E-10
1.416667E-03    -3.879289E-04   7.904221E-10
1.437500E-03    5.096037E-04    -7.246355E-10
1.458333E-03    -3.163213E-04   6.618980E-10
1.479167E-03    9.391748E-05    -5.013546E-10
1.500000E-03    8.066365E-05    1.205519E-11
1.520833E-03    -3.529430E-04   2.402580E-10
1.541667E-03    6.549218E-04    8.548370E-11
1.562500E-03    -5.806611E-04   2.632899E-10
1.583333E-03    3.735012E-04    -6.472389E-10
1.604167E-03    -3.126435E-04   8.317952E-10
1.625000E-03    1.328777E-04    3.341954E-11
1.645833E-03    3.154491E-05    -2.395404E-10
1.666667E-03    -6.472386E-05   1.213622E-09
1.687500E-03    -5.239241E-05   -2.548727E-10
1.708333E-03    2.059199E-04    8.363875E-10
1.729167E-03    -3.829603E-04   -5.467676E-11
1.750000E-03    5.848419E-04    -4.081849E-10
1.770833E-03    -7.455545E-04   1.973428E-10
1.791667E-03    7.392954E-04    3.530884E-12
1.812500E-03    -6.059340E-04   4.301822E-10
1.833333E-03    3.559907E-04    -1.116904E-09
1.854167E-03    -5.978499E-05   -2.443171E-12
1.875000E-03    -2.520379E-04   -3.383760E-10
1.895833E-03    3.919142E-04    4.022460E-10
1.916667E-03    -3.588686E-04   4.856350E-10
1.937500E-03    1.562919E-04    8.219155E-10
1.958333E-03    2.804094E-04    -3.505831E-10
1.979167E-03    -7.117958E-04   -5.073462E-10
2.000000E-03    1.094164E-03    -2.120369E-10
2.020833E-03    -1.579318E-03   1.315165E-09
2.041667E-03    1.876968E-03    -2.319916E-09
2.062500E-03    -1.878751E-03   5.436637E-10
2.083333E-03    1.632600E-03    -1.029494E-09
2.104167E-03    -1.287027E-03   8.244122E-10
2.125000E-03    8.247617E-04    4.656613E-10
2.145833E-03    -2.703070E-04   1.112884E-10
2.166667E-03    -1.661164E-04   5.847875E-10
2.187500E-03    3.713558E-04    -3.506014E-10
2.208333E-03    -2.977458E-04   4.298433E-10
2.229167E-03    7.937878E-05    -7.712515E-10
2.250000E-03    3.421160E-04    -9.058567E-10
2.270833E-03    -9.880902E-04   1.420418E-10
2.291667E-03    1.663020E-03    -3.548100E-10
2.312500E-03    -1.998430E-03   2.874223E-10
2.333333E-03    2.149922E-03    -1.286847E-10
2.354167E-03    -2.523354E-03   -4.930884E-10
2.375000E-03    2.568024E-03    -4.768158E-10
2.395833E-03    -2.259198E-03   -6.234498E-10
2.416667E-03    1.986563E-03    2.739010E-10
2.437500E-03    -1.887599E-03   -3.222105E-10
2.458333E-03    1.694264E-03    5.153447E-10
2.479167E-03    -1.494337E-03   -5.627279E-11
2.500000E-03    1.515224E-03    2.734726E-10
2.520833E-03    -1.690858E-03   -3.448232E-10
2.541667E-03    1.829086E-03    3.456344E-10
2.562500E-03    -1.967011E-03   -1.469173E-09
2.583333E-03    2.177218E-03    -1.454586E-09
2.604167E-03    -2.394768E-03   5.459462E-10
2.625000E-03    2.576460E-03    -1.896920E-10
2.645833E-03    -2.813456E-03   -2.401210E-11
2.666667E-03    3.183841E-03    6.475602E-10
2.687500E-03    -3.512369E-03   6.075425E-10
2.708333E-03    3.982573E-03    8.399184E-10
2.729167E-03    -4.499472E-03   -7.394192E-10
2.750000E-03    4.975568E-03    9.154688E-10
2.770833E-03    -5.338268E-03   -7.039489E-10
2.791667E-03    5.591054E-03    8.367351E-10
2.812500E-03    -5.723378E-03   1.062950E-10
2.833333E-03    5.605220E-03    -4.802132E-10
2.854167E-03    -5.382616E-03   -7.712515E-10
2.875000E-03    5.161986E-03    -4.142748E-10
2.895833E-03    -5.008794E-03   2.437446E-10
2.916667E-03    4.986034E-03    -1.455192E-10
2.937500E-03    -5.258611E-03   9.968597E-10
2.958333E-03    5.931503E-03    8.452594E-10
2.979167E-03    -6.846522E-03   9.265697E-11
3.000000E-03    8.007336E-03    6.244840E-10
3.020833E-03    -9.406863E-03   -1.575744E-10
3.041667E-03    1.086246E-02    1.773515E-11
3.062500E-03    -1.222874E-02   -4.314328E-10
3.083333E-03    1.350977E-02    1.979134E-10
3.104167E-03    -1.479057E-02   8.324194E-10
3.125000E-03    1.607790E-02    6.922869E-11
3.145833E-03    -1.756733E-02   9.536140E-10
3.166667E-03    1.966991E-02    -1.310555E-09
3.187500E-03    -2.290904E-02   1.165562E-09
3.208333E-03    2.856050E-02    -1.570225E-09
3.229167E-03    -2.644075E-02   1.797608E-09
3.250000E-03    2.584490E-01    -5.117709E-09
3.270833E-03    -1.814327E-02   -4.438387E-09
3.291667E-03    -4.251469E-02   1.995378E-09
3.312500E-03    -3.114986E-02   -1.749531E-10
3.333333E-03    3.109400E-02    3.170499E-09
3.354167E-03    7.030864E-02    -1.888111E-09
3.375000E-03    -1.364055E-01   1.461103E-09
3.395833E-03    4.526960E-02    -6.348273E-10
3.416667E-03    -5.242732E-02   1.506640E-09
3.437500E-03    4.696372E-02    -2.492015E-10
3.458333E-03    -4.894897E-02   -3.961759E-09
3.479167E-03    -4.691949E-02   5.792322E-10
3.500000E-03    5.600001E-02    -1.338776E-09
3.520833E-03    -3.958332E-02   -3.856258E-10
3.541667E-03    3.455009E-02    -1.007265E-09
3.562500E-03    -3.065381E-02   8.731149E-11
3.583333E-03    -7.622175E-03   1.273293E-09
3.604167E-03    1.978639E-02    -1.920799E-09
3.625000E-03    -4.651418E-02   1.676538E-09
3.645833E-03    2.977655E-02    -3.489027E-10
3.666667E-03    -2.803277E-02   -2.205612E-10
3.687500E-03    1.014612E-02    9.529363E-10
3.708333E-03    -3.087968E-03   -1.826720E-09
3.729167E-03    -2.895544E-02   1.167791E-09
3.750000E-03    3.054301E-02    -3.959155E-10
3.770833E-03    -2.644167E-02   7.085140E-10
3.791667E-03    1.157868E-02    1.060007E-09
3.812500E-03    -3.148928E-03   -1.446088E-09
3.833333E-03    -1.486677E-02   1.491518E-09
3.854167E-03    3.038073E-02    -6.021926E-10
3.875000E-03    -3.763264E-02   4.275502E-11
3.895833E-03    2.382448E-02    1.038179E-09
