Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    6.910996E-06    -1.200533E-09
2.083333E-05    -3.974459E-04   3.128662E-10
4.166667E-05    2.623977E-04    -4.001777E-11
6.250000E-05    -2.097210E-04   6.675691E-10
8.333333E-05    1.410177E-04    -8.549250E-10
1.041667E-04    -1.084414E-04   7.948448E-10
1.250000E-04    1.091781E-04    4.365575E-11
1.458333E-04    -1.439128E-04   5.735523E-10
1.666667E-04    1.148955E-04    4.001777E-10
1.875000E-04    -7.764314E-05   1.564331E-10
2.083333E-04    1.030522E-04    -2.291927E-10
2.291667E-04    -9.622854E-05   -9.840733E-10
2.500000E-04    4.996783E-05    -2.582965E-10
2.708333E-04    -1.584195E-05   8.554604E-11
2.916667E-04    1.625852E-05    -1.909403E-10
3.125000E-04    8.467607E-06    -3.607573E-10
3.333333E-04    -4.955802E-05   -5.991252E-10
3.541667E-04    5.115441E-05    -4.335436E-10
3.750000E-04    -2.611020E-05   6.534807E-10
3.958333E-04    4.979229E-07    -3.764237E-10
4.166667E-04    1.681726E-05    -1.672399E-10
4.375000E-04    -1.007765E-04   3.075699E-10
4.583333E-04    2.321417E-04    -2.097544E-10
4.791667E-04    -1.131140E-04   -5.820766E-11
5.000000E-04    1.106065E-05    -6.214702E-10
5.208333E-04    1.752193E-05    2.921796E-10
5.416666E-04    -1.329837E-04   5.693973E-10
5.625000E-04    1.382672E-04    1.005615E-10
5.833333E-04    -1.969008E-04   -2.659363E-09
6.041666E-04    2.285085E-04    -1.680783E-10
6.250000E-04    -3.059266E-04   -2.432275E-10
6.458333E-04    2.614852E-04    1.544091E-10
6.666667E-04    -2.269825E-04   8.803909E-10
6.875000E-04    2.752782E-04    1.411536E-09
7.083333E-04    -3.964966E-05   -1.346052E-10
7.291667E-04    -1.916457E-04   -7.294148E-10
7.500000E-04    1.912398E-04    9.931682E-10
7.708333E-04    -1.701930E-04   -4.802668E-10
7.916667E-04    2.521300E-04    -9.058567E-10
8.125000E-04    -3.880049E-04   9.591781E-10
8.333334E-04    3.213855E-04    -8.003553E-11
8.541666E-04    -2.081097E-04   -3.838068E-10
8.750000E-04    1.054813E-04    1.618901E-10
8.958333E-04    -6.138443E-05   1.144144E-09
9.166666E-04    -1.034903E-04   1.255103E-09
9.375000E-04    2.627809E-04    -1.400086E-10
9.583333E-04    -3.545657E-04   -7.912069E-10
9.791667E-04    3.036184E-04    1.159008E-09
9.999999E-04    -3.189117E-04   8.985808E-10
1.020833E-03    2.366383E-04    -2.339719E-10
1.041667E-03    -9.633876E-05   -9.147910E-10
1.062500E-03    -1.199600E-04   4.953358E-10
1.083333E-03    2.756132E-04    -3.104766E-10
1.104167E-03    -4.536030E-04   2.007130E-10
1.125000E-03    5.114978E-04    -4.968334E-11
1.145833E-03    -6.177080E-04   -2.995626E-10
1.166667E-03    6.160549E-04    3.318049E-10
1.187500E-03    -5.645989E-04   -9.410952E-10
1.208333E-03    4.012827E-04    9.427537E-10
1.229167E-03    -2.982802E-04   -9.423972E-10
1.250000E-03    8.903410E-05    1.637090E-10
1.270833E-03    6.653951E-05    5.394551E-11
1.291667E-03    -2.799335E-04   -3.120892E-12
1.312500E-03    3.812013E-04    -1.343467E-10
1.333333E-03    -5.235618E-04   -6.184564E-10
1.354167E-03    6.709094E-04    8.066415E-10
1.375000E-03    -5.246934E-04   6.434236E-11
1.395833E-03    2.502043E-04    5.418982E-10
1.416667E-03    -2.617629E-04   1.566473E-10
1.437500E-03    1.527046E-04    -1.050914E-10
1.458333E-03    1.381091E-04    -1.615336E-10
1.479167E-03    -5.236288E-04   2.169233E-10
1.500000E-03    7.426732E-04    -4.533919E-10
1.520833E-03    -1.028994E-03   -1.755501E-10
1.541667E-03    1.361180E-03    -2.778418E-10
1.562500E-03    -1.366013E-03   -9.002927E-10
1.583333E-03    1.187532E-03    -1.245437E-09
1.604167E-03    -1.061985E-03   4.009089E-10
1.625000E-03    7.442115E-04    2.404804E-11
1.645833E-03    -4.188009E-04   3.218808E-10
1.666667E-03    -1.305094E-04   7.507255E-10
1.687500E-03    5.495195E-04    -3.788669E-10
1.708333E-03    -9.860466E-04   -2.296913E-11
1.729167E-03    1.206944E-03    1.424518E-10
1.750000E-03    -1.323739E-03   8.996149E-10
1.770833E-03    1.141212E-03    -1.921887E-10
1.791667E-03    -7.962192E-04   3.003092E-11
1.812500E-03    2.723724E-04    -5.425759E-10
1.833333E-03    2.662367E-04    -1.382064E-11
1.854167E-03    -9.261784E-04   1.099242E-10
1.875000E-03    1.443235E-03    -1.486400E-10
1.895833E-03    -1.861833E-03   -1.091929E-10
1.916667E-03    2.027655E-03    -2.388867E-09
1.937500E-03    -2.009608E-03   -1.487095E-09
1.958333E-03    1.779757E-03    -1.011875E-09
1.979167E-03    -1.276173E-03   1.142263E-09
2.000000E-03    6.074915E-04    -2.429950E-10
2.020833E-03    -1.252295E-04   1.211946E-10
2.041667E-03    -3.235798E-04   -4.655542E-10
2.062500E-03    6.333808E-04    7.996776E-10
2.083333E-03    -8.524883E-04   -3.549523E-10
2.104167E-03    7.301561E-04    1.422912E-10
2.125000E-03    -4.342091E-04   4.240741E-11
2.145833E-03    -4.838464E-05   4.896646E-10
2.166667E-03    4.981045E-04    3.835574E-10
2.187500E-03    -1.052565E-03   -2.007130E-10
2.208333E-03    1.581742E-03    5.483006E-10
2.229167E-03    -1.995037E-03   -4.190453E-10
2.250000E-03    2.151467E-03    1.576815E-10
2.270833E-03    -2.257756E-03   1.342503E-09
2.291667E-03    2.266449E-03    3.679529E-10
2.312500E-03    -1.885057E-03   7.260811E-11
2.333333E-03    1.335881E-03    -4.223268E-10
2.354167E-03    -1.155491E-03   6.001594E-10
2.375000E-03    8.903000E-04    -3.096654E-10
2.395833E-03    -5.617195E-04   2.512883E-10
2.416667E-03    2.651853E-04    -3.766000E-10
2.437500E-03    -3.690954E-04   -2.473512E-10
2.458333E-03    4.982757E-04    -6.115904E-10
2.479167E-03    -7.568289E-04   2.250376E-10
2.500000E-03    1.099380E-03    8.888112E-11
2.520833E-03    -1.680883E-03   -3.174848E-10
2.541667E-03    2.316842E-03    1.037662E-09
2.562500E-03    -2.905359E-03   -1.965044E-10
2.583333E-03    3.373734E-03    -1.371304E-09
2.604167E-03    -3.813996E-03   7.795616E-10
