Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    -2.324128E-04   -8.149073E-10
2.083333E-05    -1.829656E-05   2.655725E-10
4.166667E-05    -2.181640E-04   2.401066E-10
6.250000E-05    3.044949E-04    -3.637979E-10
8.333333E-05    -2.284631E-04   -1.272222E-10
1.041667E-04    8.330258E-06    -8.003553E-11
1.250000E-04    1.834670E-04    1.086614E-09
1.458333E-04    -3.656014E-04   3.444667E-10
1.666667E-04    3.986544E-04    6.111804E-10
1.875000E-04    -4.124567E-04   -5.002221E-11
2.083333E-04    2.809109E-04    -4.570211E-10
2.291667E-04    -1.447420E-04   2.291927E-10
2.500000E-04    -1.001310E-04   -1.093890E-09
2.708333E-04    2.601131E-04    1.797679E-10
2.916667E-04    -3.564868E-04   -3.981980E-10
3.125000E-04    3.373274E-04    5.632625E-10
3.333333E-04    -2.819388E-04   1.688096E-10
3.541667E-04    1.430235E-04    -3.032006E-10
3.750000E-04    3.598003E-05    5.321421E-11
3.958333E-04    -1.858415E-04   8.543452E-10
4.166667E-04    2.698489E-04    7.205340E-10
4.375000E-04    -3.032166E-04   8.343455E-10
4.583333E-04    2.434434E-04    -8.878810E-10
4.791667E-04    7.731412E-05    -3.492460E-10
5.000000E-04    -3.227547E-04   -3.396875E-10
5.208333E-04    3.929824E-04    4.124470E-10
5.416666E-04    -4.796940E-04   7.662581E-10
5.625000E-04    3.742706E-04    -4.511830E-11
5.833333E-04    -2.515968E-04   1.999747E-09
6.041666E-04    3.157373E-05    1.231768E-09
6.250000E-04    1.611323E-04    8.420314E-10
6.458333E-04    -3.557584E-04   -5.912251E-10
6.666667E-04    4.698868E-04    -1.164153E-10
6.875000E-04    -4.457819E-04   -8.112693E-10
7.083333E-04    5.723492E-04    8.076313E-10
7.291667E-04    -4.343656E-04   2.110028E-10
7.500000E-04    6.573641E-05    9.350677E-10
7.708333E-04    1.706310E-04    2.619345E-10
7.916667E-04    -2.424563E-04   7.525630E-11
8.125000E-04    2.839582E-04    4.899859E-10
8.333334E-04    -3.444643E-04   9.895302E-10
8.541666E-04    2.042968E-04    -8.631105E-10
8.750000E-04    1.282751E-05    -1.791250E-09
8.958333E-04    -2.091900E-04   6.511982E-10
9.166666E-04    2.995384E-04    7.026285E-11
9.375000E-04    -3.255024E-04   1.140194E-09
9.583333E-04    3.582074E-04    -1.213105E-09
9.791667E-04    -2.573940E-04   -8.191694E-10
9.999999E-04    7.675355E-05    1.542503E-09
1.020833E-03    1.127356E-04    -2.730626E-10
1.041667E-03    -2.065747E-04   -5.404892E-10
1.062500E-03    2.707898E-04    2.153093E-10
1.083333E-03    -2.602785E-04   -7.664723E-10
1.104167E-03    1.729398E-04    6.668914E-10
1.125000E-03    1.506529E-05    -4.615247E-11
1.145833E-03    -2.146070E-04   -6.839400E-10
1.166667E-03    3.310631E-04    3.030935E-10
1.187500E-03    -3.372218E-04   -4.245023E-10
1.208333E-03    3.474785E-04    8.174040E-10
1.229167E-03    -2.580738E-04   1.382432E-10
1.250000E-03    1.385956E-04    7.919381E-10
1.270833E-03    -3.390553E-06   6.738017E-10
1.291667E-03    -7.075130E-05   6.601325E-10
1.312500E-03    9.696148E-05    3.733563E-10
1.333333E-03    -7.595724E-05   -7.689690E-10
1.354167E-03    1.028558E-05    3.212834E-10
1.375000E-03    2.745161E-04    9.602122E-10
1.395833E-03    -4.027861E-04   -1.104091E-09
1.416667E-03    2.447998E-04    9.030388E-10
1.437500E-03    -1.929489E-04   -8.302792E-10
1.458333E-03    1.942270E-04    -2.141620E-13
1.479167E-03    -7.309233E-05   3.551665E-10
1.500000E-03    -1.428470E-04   3.976458E-10
1.520833E-03    2.046451E-04    9.050349E-11
1.541667E-03    -1.641894E-04   1.125720E-10
1.562500E-03    3.004326E-04    6.509840E-10
1.583333E-03    -2.186391E-04   -6.111804E-10
1.604167E-03    -6.630053E-05   -2.449486E-10
1.625000E-03    2.862436E-04    1.049744E-09
1.645833E-03    -4.879243E-04   -1.434612E-09
1.666667E-03    6.033613E-04    6.444210E-10
1.687500E-03    -6.825700E-04   -4.904077E-11
1.708333E-03    6.051712E-04    -1.764420E-10
1.729167E-03    -4.247053E-04   8.668823E-10
1.750000E-03    2.131095E-04    2.492994E-10
1.770833E-03    2.661790E-05    1.019705E-10
1.791667E-03    -1.860006E-04   -6.054917E-10
1.812500E-03    2.868210E-04    -3.462505E-10
1.833333E-03    -2.131748E-04   6.557632E-10
1.854167E-03    5.801590E-05    -1.902825E-11
1.875000E-03    2.378196E-04    8.908948E-10
1.895833E-03    -5.757461E-04   -2.909313E-10
1.916667E-03    8.995736E-04    -9.094947E-11
1.937500E-03    -1.069179E-03   -1.633604E-09
1.958333E-03    1.218348E-03    -1.071830E-09
1.979167E-03    -1.020095E-03   8.711353E-10
2.000000E-03    7.690283E-04    4.137534E-10
2.020833E-03    -6.262164E-04   1.643617E-09
2.041667E-03    4.168885E-04    -2.908417E-10
2.062500E-03    -1.116886E-04   -2.122315E-09
2.083333E-03    -4.655190E-05   6.169938E-10
2.104167E-03    -2.593559E-06   3.506458E-10
2.125000E-03    1.619363E-04    6.706364E-10
2.145833E-03    -3.192361E-04   -7.726421E-10
2.166667E-03    5.854176E-04    -4.556744E-10
2.187500E-03    -9.234722E-04   3.747294E-10
2.208333E-03    1.249333E-03    -7.663740E-10
2.229167E-03    -1.344092E-03   5.721525E-10
2.250000E-03    1.456728E-03    -6.959952E-10
2.270833E-03    -1.544394E-03   1.137483E-09
2.291667E-03    1.524164E-03    1.203440E-09
2.312500E-03    -1.194965E-03   -1.387728E-09
2.333333E-03    1.095572E-03    7.181260E-10
2.354167E-03    -1.280488E-03   -5.351929E-10
2.375000E-03    1.271573E-03    1.011964E-09
2.395833E-03    -1.151786E-03   -1.523224E-10
2.416667E-03    1.265195E-03    2.386440E-10
2.437500E-03    -1.453547E-03   6.845015E-10
2.458333E-03    1.532329E-03    -6.904847E-10
2.479167E-03    -1.516927E-03   4.791071E-10
2.500000E-03    1.696342E-03    -1.031118E-10
2.520833E-03    -1.817988E-03   -1.251143E-09
2.541667E-03    2.006694E-03    8.251343E-10
2.562500E-03    -2.171549E-03   -3.906636E-10
2.583333E-03    2.513786E-03    -4.320995E-10
2.604167E-03    -2.805910E-03   -4.470874E-10
2.625000E-03    3.160016E-03    -6.900747E-10
2.645833E-03    -3.431735E-03   4.232451E-10
2.666667E-03    3.623052E-03    -6.002665E-10
2.687500E-03    -3.639287E-03   2.219167E-10
2.708333E-03    3.649669E-03    -1.156877E-09
2.729167E-03    -3.539131E-03   -6.039045E-10
2.750000E-03    3.348367E-03    -1.344981E-10
2.770833E-03    -3.237215E-03   -1.353328E-09
2.791667E-03    3.319259E-03    1.159374E-09
2.812500E-03    -3.501332E-03   -7.451079E-10
2.833333E-03    3.841788E-03    -9.822543E-11
2.854167E-03    -4.386283E-03   8.085408E-10
2.875000E-03    5.107257E-03    -2.969500E-10
2.895833E-03    -5.757627E-03   8.949428E-10
2.916667E-03    6.444709E-03    -1.548638E-09
2.937500E-03    -7.060466E-03   4.708062E-10
2.958333E-03    7.611884E-03    4.458131E-10
2.979167E-03    -7.912919E-03   -4.064195E-11
3.000000E-03    8.283712E-03    -6.151749E-10
3.020833E-03    -8.615018E-03   -5.945602E-11
3.041667E-03    9.049017E-03    3.535749E-10
3.062500E-03    -9.511417E-03   8.288794E-10
3.083333E-03    1.039957E-02    -8.874527E-10
3.104167E-03    -1.148594E-02   1.394594E-09
3.125000E-03    1.300269E-02    2.762722E-10
3.145833E-03    -1.502785E-02   1.207809E-09
3.166667E-03    1.797923E-02    -7.544171E-10
3.187500E-03    -2.224201E-02   -2.205613E-10
3.208333E-03    2.943482E-02    1.013641E-09
3.229167E-03    -3.952751E-02   -6.544797E-10
3.250000E-03    1.699917E-01    2.094334E-09
3.270833E-03    1.510137E-01    -3.774091E-09
