Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    8.539640E-05    -5.093170E-11
2.083333E-05    -4.435410E-04   7.275958E-11
4.166667E-05    2.407211E-04    1.266017E-09
6.250000E-05    -1.180977E-04   -1.600711E-10
8.333333E-05    1.239656E-04    6.463119E-10
1.041667E-04    -1.091573E-04   2.019614E-10
1.250000E-04    9.173440E-05    -7.063921E-10
1.458333E-04    -1.345919E-04   -4.759511E-10
1.666667E-04    1.723357E-04    5.093170E-11
1.875000E-04    -6.988228E-05   -1.455192E-11
2.083333E-04    -6.346458E-05   -3.783498E-10
2.291667E-04    1.166097E-04    -1.164153E-09
2.500000E-04    -1.698026E-04   -5.214793E-10
2.708333E-04    2.403856E-04    -6.468825E-10
2.916667E-04    -1.738598E-04   5.820766E-11
3.125000E-04    2.375874E-05    8.500387E-10
3.333333E-04    7.597590E-05    -1.166295E-10
3.541667E-04    -1.361556E-04   -4.837441E-10
3.750000E-04    2.187447E-04    1.731604E-10
3.958333E-04    -1.938913E-04   -5.096199E-10
4.166667E-04    5.757622E-05    1.025947E-10
4.375000E-04    5.908095E-05    1.646880E-11
4.583333E-04    1.109870E-04    8.161556E-10
4.791667E-04    -2.065009E-04   6.335254E-10
5.000000E-04    2.135778E-04    -2.085061E-10
5.208333E-04    -3.638063E-04   -2.739897E-10
5.416666E-04    2.472005E-04    3.117218E-11
5.625000E-04    -6.540900E-05   -1.023199E-09
5.833333E-04    -1.605304E-04   6.246982E-10
6.041666E-04    2.817633E-04    8.174040E-10
6.250000E-04    -4.128291E-04   2.682130E-11
6.458333E-04    3.770660E-04    6.488086E-10
6.666667E-04    -1.478061E-04   -1.404260E-09
6.875000E-04    4.174581E-05    -3.055902E-10
7.083333E-04    5.061652E-05    -1.295120E-09
7.291667E-04    -2.356787E-04   -7.858034E-10
7.500000E-04    2.985122E-04    6.463119E-10
7.708333E-04    -1.131217E-04   -3.946672E-10
7.916667E-04    -1.017444E-04   4.359333E-10
8.125000E-04    1.175251E-04    -8.979566E-10
8.333334E-04    -2.155337E-04   1.673470E-10
8.541666E-04    3.484073E-04    -9.167707E-10
8.750000E-04    -3.686365E-04   -3.492460E-10
8.958333E-04    1.915851E-04    -1.164153E-10
9.166666E-04    -8.781123E-05   1.988405E-10
9.375000E-04    6.433047E-05    -5.995888E-10
9.583333E-04    -2.321380E-06   2.110028E-10
9.791667E-04    -9.205626E-05   8.063830E-10
9.999999E-04    9.190352E-05    3.008110E-10
1.020833E-03    -7.915610E-05   1.480159E-10
1.041667E-03    1.394713E-04    -7.712515E-10
1.062500E-03    -1.873590E-04   -6.457412E-10
1.083333E-03    1.301064E-04    -4.621304E-10
1.104167E-03    -5.018052E-05   1.189120E-10
1.125000E-03    -8.872436E-05   6.081666E-10
1.145833E-03    2.662459E-04    -5.256344E-10
1.166667E-03    -4.064499E-04   3.017381E-10
1.187500E-03    4.682538E-04    9.686996E-11
1.208333E-03    -4.667447E-04   -1.685954E-10
1.229167E-03    4.220004E-04    4.802132E-10
1.250000E-03    -2.778929E-04   6.647159E-10
1.270833E-03    7.703592E-05    3.201421E-10
1.291667E-03    8.658769E-05    2.170304E-10
1.312500E-03    -1.968738E-04   8.633422E-10
1.333333E-03    3.009078E-04    1.014069E-09
1.354167E-03    -1.333769E-04   5.966285E-10
