Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    -2.748860E-05   8.549250E-11
2.083333E-05    -8.514100E-05   1.482476E-10
4.166667E-05    2.337886E-05    1.271019E-10
6.250000E-05    -3.277036E-05   -4.365575E-11
8.333333E-05    1.556513E-05    -9.416502E-11
1.041667E-04    -1.919009E-05   7.431218E-11
1.250000E-04    3.454830E-06    -8.003553E-11
1.458333E-04    -3.104631E-05   4.334366E-11
1.666667E-04    5.801656E-06    -1.455192E-10
1.875000E-04    -3.933996E-05   6.548362E-11
2.083333E-04    -1.531786E-05   8.526513E-11
2.291667E-04    -3.769002E-05   1.400622E-10
2.500000E-04    -5.061302E-07   1.929332E-12
2.708333E-04    -1.524828E-05   7.275958E-12
2.916667E-04    1.781045E-07    7.912604E-11
3.125000E-04    1.759287E-06    -6.153355E-11
3.333333E-04    -5.191876E-06   -4.882740E-11
3.541667E-04    2.078811E-05    -1.627996E-10
3.750000E-04    -9.825977E-06   1.595316E-10
3.958333E-04    7.544404E-07    2.079243E-10
4.166667E-04    -1.433498E-05   2.235986E-10
4.375000E-04    -8.884559E-06   7.684676E-11
4.583333E-04    -5.699758E-06   -2.219790E-11
4.791667E-04    -2.077915E-05   1.083993E-10
5.000000E-04    -3.346733E-06   -7.727725E-11
5.208333E-04    -1.941597E-05   -2.039899E-11
5.416666E-04    3.252309E-06    -2.689831E-10
5.625000E-04    -1.167656E-05   -1.979578E-10
5.833333E-04    1.895842E-06    -2.359548E-10
6.041666E-04    -5.002687E-06   -1.433793E-11
6.250000E-04    5.281254E-07    -2.588828E-11
6.458333E-04    -6.388440E-06   -5.300926E-12
6.666667E-04    7.842998E-06    9.094947E-12
6.875000E-04    1.146206E-05    1.828084E-10
7.083333E-04    5.263944E-06    -4.024514E-11
7.291667E-04    1.607688E-05    1.018634E-10
7.500000E-04    2.550722E-06    1.633859E-11
7.708333E-04    2.225413E-05    3.702290E-11
7.916667E-04    -6.905471E-06   9.094947E-12
8.125000E-04    4.045227E-06    1.433881E-10
8.333334E-04    -4.231522E-06   4.365575E-11
8.541666E-04    -1.584113E-05   2.255547E-10
8.750000E-04    1.761249E-05    1.480203E-10
8.958333E-04    -1.727250E-05   2.019078E-10
9.166666E-04    2.861942E-05    -3.081248E-11
9.375000E-04    -1.359785E-05   1.291482E-10
9.583333E-04    3.751038E-05    7.730705E-12
9.791667E-04    3.154943E-05    6.761470E-11
9.999999E-04    4.587357E-06    -1.503519E-10
1.020833E-03    2.873044E-05    -1.209628E-10
1.041667E-03    -4.390140E-05   -3.967451E-11
1.062500E-03    5.366259E-05    1.920189E-11
1.083333E-03    -2.979197E-05   -1.399140E-10
1.104167E-03    5.292888E-06    1.036367E-10
1.125000E-03    -2.038833E-05   8.768152E-11
1.145833E-03    -2.127259E-05   2.974616E-10
1.166667E-03    4.352049E-05    1.540566E-11
1.187500E-03    -3.091482E-05   3.646335E-11
1.208333E-03    3.267846E-05    2.119101E-10
1.229167E-03    -3.297295E-05   9.183219E-11
1.250000E-03    2.977834E-05    6.020162E-11
1.270833E-03    1.938343E-05    -2.266604E-11
1.291667E-03    -2.209817E-05   -3.311184E-11
1.312500E-03    2.664942E-05    -9.248315E-11
1.333333E-03    -3.729010E-05   -1.073112E-11
1.354167E-03    3.561992E-05    -1.637358E-10
1.375000E-03    -2.464803E-05   -2.191838E-10
1.395833E-03    -9.929590E-06   -1.179222E-10
1.416667E-03    -1.333628E-06   5.672189E-11
1.437500E-03    -2.761752E-05   6.823103E-11
1.458333E-03    3.004054E-05    -1.611232E-10
1.479167E-03    -2.941301E-05   -9.432891E-11
1.500000E-03    1.902521E-05    1.642261E-10
1.520833E-03    -3.681424E-06   -1.679712E-10
1.541667E-03    -5.947382E-06   2.810918E-10
1.562500E-03    1.850409E-05    -2.069540E-11
1.583333E-03    -3.727771E-05   2.199176E-11
1.604167E-03    1.967646E-05    -2.382876E-10
1.625000E-03    -3.329796E-05   -5.485500E-11
1.645833E-03    1.413059E-05    -7.244749E-11
1.666667E-03    -7.674276E-06   -3.765931E-11
1.687500E-03    -3.436387E-05   -2.323447E-10
1.708333E-03    -9.735477E-06   -9.451842E-11
1.729167E-03    -3.214947E-05   -3.909718E-11
1.750000E-03    9.154310E-06    -9.287880E-11
1.770833E-03    -3.777939E-05   1.419112E-10
1.791667E-03    -2.489519E-05   5.796690E-11
1.812500E-03    -1.103985E-05   -1.817651E-11
1.833333E-03    -1.482767E-07   -8.508451E-11
1.854167E-03    1.636830E-05    4.927106E-11
1.875000E-03    -3.791221E-05   -2.521171E-11
