Time[s]         Real[Pa]        Imag[Pa]
0.000000E+00    -5.361311E-06   2.546585E-11
2.083333E-05    -3.409659E-04   -1.164153E-10
4.166667E-05    2.100889E-04    -8.003553E-11
6.250000E-05    -1.525900E-04   2.110028E-10
8.333333E-05    1.473371E-04    -1.138429E-10
1.041667E-04    -8.090015E-05   1.130627E-10
1.250000E-04    4.933807E-05    -2.171552E-10
1.458333E-04    -8.118497E-05   3.013798E-12
1.666667E-04    4.345714E-05    -3.637979E-10
1.875000E-04    -3.674919E-06   -3.346941E-10
2.083333E-04    -3.430407E-05   -1.693934E-10
2.291667E-04    2.237890E-05    -1.273293E-10
2.500000E-04    2.768065E-05    6.002665E-11
2.708333E-04    4.138811E-05    4.095579E-10
2.916667E-04    6.748629E-06    3.569343E-10
3.125000E-04    2.088362E-05    2.897899E-10
3.333333E-04    1.993504E-05    2.989384E-10
3.541667E-04    9.088988E-06    1.761299E-10
3.750000E-04    2.032849E-05    -2.559512E-11
3.958333E-04    -4.211883E-05   1.546141E-10
4.166667E-04    2.822625E-05    -1.434527E-10
4.375000E-04    -2.663385E-05   -1.563795E-10
4.583333E-04    2.040235E-05    -1.755770E-10
4.791667E-04    -3.815863E-05   -3.846895E-10
5.000000E-04    2.957576E-05    -3.281180E-10
5.208333E-04    -6.235452E-06   -1.275878E-10
5.416666E-04    7.622577E-06    -2.867762E-10
5.625000E-04    2.628259E-05    -4.281513E-10
5.833333E-04    1.052664E-06    -1.392017E-10
6.041666E-04    3.030030E-05    1.738160E-10
6.250000E-04    -1.552516E-05   3.085129E-12
6.458333E-04    4.450958E-05    1.161835E-10
6.666667E-04    -1.936598E-05   3.310561E-10
6.875000E-04    2.560927E-05    1.746230E-10
7.083333E-04    1.045741E-05    1.673470E-10
7.291667E-04    -7.578637E-08   -1.091394E-11
7.500000E-04    1.908326E-05    1.808334E-10
7.708333E-04    -4.483093E-05   1.930982E-10
7.916667E-04    9.487107E-06    1.539186E-10
8.125000E-04    -7.276729E-05   4.666954E-11
8.333334E-04    3.621681E-06    5.056791E-10
8.541666E-04    -3.937315E-05   -1.223270E-10
8.750000E-04    -3.986046E-06   1.148237E-10
8.958333E-04    1.548983E-05    -4.038156E-10
9.166666E-04    1.944535E-05    -4.308731E-11
9.375000E-04    3.755184E-05    -4.399101E-10
9.583333E-04    -2.785293E-05   5.066197E-11
9.791667E-04    3.181221E-05    -2.489522E-11
9.999999E-04    -7.412680E-06   -2.564775E-10
1.020833E-03    -1.242011E-05   6.059728E-11
1.041667E-03    -6.009669E-05   -3.298345E-10
1.062500E-03    1.257176E-06    6.423526E-11
1.083333E-03    2.123159E-05    1.176369E-10
1.104167E-03    -4.359675E-05   6.403027E-11
1.125000E-03    -4.178786E-06   1.512169E-10
1.145833E-03    -2.208752E-05   -2.744089E-10
1.166667E-03    4.538133E-05    2.998212E-10
1.187500E-03    -2.698448E-05   -1.694781E-10
1.208333E-03    2.174736E-05    2.770570E-10
1.229167E-03    -4.605950E-06   -6.162496E-11
1.250000E-03    -6.956092E-06   6.555934E-11
1.270833E-03    2.999037E-05    -1.092686E-10
1.291667E-03    -3.785526E-05   2.278192E-11
1.312500E-03    3.618197E-05    5.530974E-11
1.333333E-03    -6.260325E-05   -7.099413E-11
1.354167E-03    4.282397E-05    -4.012486E-11
1.375000E-03    -3.310741E-05   4.812289E-11
1.395833E-03    3.614012E-06    -2.182787E-11
1.416667E-03    6.361744E-06    7.954062E-11
1.437500E-03    -2.703390E-05   9.450713E-11
1.458333E-03    5.197533E-05    -2.533219E-11
1.479167E-03    -3.434158E-05   1.830402E-10
1.500000E-03    7.615089E-05    3.012210E-10
1.520833E-03    -5.591608E-05   6.252336E-11
1.541667E-03    5.819361E-05    -2.501550E-11
1.562500E-03    3.278046E-06    -1.387603E-10
1.583333E-03    3.284205E-05    -6.168499E-11
1.604167E-03    3.702170E-05    -2.216849E-10
1.625000E-03    -3.276573E-05   -7.469245E-11
1.645833E-03    7.251876E-05    -4.646455E-11
1.666667E-03    -4.522329E-05   6.186782E-11
1.687500E-03    5.722916E-05    7.665610E-11
1.708333E-03    -9.293036E-05   1.027060E-10
1.729167E-03    6.932977E-05    -1.675872E-11
1.750000E-03    -1.893532E-06   1.101804E-10
1.770833E-03    5.358230E-05    2.362846E-12
1.791667E-03    5.130467E-06    -2.403028E-11
1.812500E-03    1.103865E-05    -3.573511E-10
1.833333E-03    8.870108E-05    -5.033890E-11
1.854167E-03    -4.409034E-05   -8.031770E-14
1.875000E-03    6.470435E-05    -7.229604E-11
1.895833E-03    -1.162352E-04   1.443890E-10
1.916667E-03    1.058152E-04    1.676813E-10
1.937500E-03    -6.281435E-05   3.242794E-10
1.958333E-03    5.179085E-05    1.630559E-10
1.979167E-03    -9.503143E-06   5.388087E-11
2.000000E-03    3.871421E-06    -5.633512E-11
2.020833E-03    9.122724E-05    9.910815E-11
2.041667E-03    -7.807446E-05   -2.600084E-10
2.062500E-03    1.345067E-04    -3.542837E-10
2.083333E-03    -1.127003E-04   -3.344845E-10
2.104167E-03    1.254074E-04    -2.183247E-11
2.125000E-03    -7.870919E-05   -4.804278E-11
2.145833E-03    5.802773E-05    1.039860E-09
2.166667E-03    1.000178E-05    5.976941E-10
2.187500E-03    -1.698445E-05   1.515467E-10
2.208333E-03    1.070383E-04    -4.816325E-11
2.229167E-03    -1.208678E-04   -1.306949E-11
2.250000E-03    1.408326E-04    -3.641857E-10
2.270833E-03    -1.119643E-04   -4.992590E-10
2.291667E-03    9.371981E-05    3.616360E-11
2.312500E-03    -6.841886E-05   1.514932E-10
2.333333E-03    3.587124E-05    1.934371E-10
2.354167E-03    5.644190E-05    3.546494E-10
2.375000E-03    -5.778936E-05   3.227524E-10
2.395833E-03    1.061651E-04    1.739988E-10
2.416667E-03    -1.005041E-04   2.840477E-10
2.437500E-03    1.348350E-04    1.464019E-10
2.458333E-03    -8.186115E-05   -2.053051E-10
